label,prompt_tokens,completion_tokens,total_tokens,finish_reason,model,source_shard
688418_chunks_0011_0011,4916,220,5136,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0012_0012,5056,241,5297,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0013_0013,5035,203,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0014_0014,5024,201,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0015_0015,4992,187,5179,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0016_0016,5033,283,5316,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0017_0017,4860,196,5056,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688418_chunks_0018_0018,4640,190,4830,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0001_0001,5047,234,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0002_0002,5063,216,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0003_0003,5064,226,5290,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0004_0004,5026,231,5257,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0005_0005,4783,278,5061,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0006_0006,5037,208,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0007_0007,4788,217,5005,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0008_0008,4979,193,5172,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0009_0009,4305,220,4525,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0010_0010,5038,247,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0011_0011,5062,220,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0012_0012,5025,300,5325,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0013_0013,5044,259,5303,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0014_0014,5052,188,5240,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0015_0015,5002,244,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0016_0016,5049,217,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688488_chunks_0017_0017,2531,217,2748,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0001_0001,5064,243,5307,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0002_0002,5054,200,5254,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0003_0003,5036,302,5338,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0004_0004,5028,234,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0005_0005,5045,207,5252,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0006_0006,5051,228,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0007_0007,5049,222,5271,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0008_0008,5040,346,5386,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0009_0009,5043,201,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0010_0010,4896,156,5052,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0011_0011,5014,193,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688508_chunks_0012_0012,3411,243,3654,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0001_0001,5044,249,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0002_0002,5029,288,5317,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0003_0003,5060,249,5309,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0004_0004,5028,182,5210,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0005_0005,4994,240,5234,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0006_0006,5052,276,5328,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0007_0007,4987,248,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0008_0008,5049,193,5242,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0009_0009,5040,246,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0010_0010,5027,258,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0011_0011,4842,217,5059,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0012_0012,5000,195,5195,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0013_0013,4844,215,5059,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0014_0014,4917,170,5087,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0015_0015,5059,206,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0016_0016,5053,302,5355,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0017_0017,5023,214,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0018_0018,5038,187,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688556_chunks_0019_0019,1399,216,1615,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0001_0001,5019,224,5243,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0002_0002,5048,196,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0003_0003,5061,291,5352,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0004_0004,5024,207,5231,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0005_0005,5038,124,5162,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0006_0006,5051,157,5208,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0007_0007,5058,204,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0008_0008,5055,290,5345,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0009_0009,5064,245,5309,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0010_0010,5030,217,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0011_0011,4984,216,5200,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0012_0012,5055,194,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0013_0013,4835,249,5084,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0014_0014,4665,281,4946,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0015_0015,5013,179,5192,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0016_0016,4906,207,5113,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0017_0017,4925,165,5090,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0018_0018,4554,165,4719,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0019_0019,4991,230,5221,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0020_0020,4970,296,5266,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0021_0021,5023,210,5233,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0022_0022,5043,195,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0023_0023,5042,399,5441,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688561_chunks_0024_0024,5055,207,5262,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0001_0001,4780,210,4990,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0002_0002,5041,194,5235,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0003_0003,5052,170,5222,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0004_0004,4945,237,5182,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0005_0005,5060,231,5291,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0006_0006,5054,145,5199,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0007_0007,5065,200,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0008_0008,5063,231,5294,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0009_0009,5058,235,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0010_0010,5064,195,5259,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0011_0011,4958,245,5203,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0012_0012,4921,228,5149,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0013_0013,4584,243,4827,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0014_0014,4759,171,4930,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0015_0015,4607,199,4806,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0016_0016,5064,184,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0017_0017,5043,220,5263,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0018_0018,4668,292,4960,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0019_0019,5032,165,5197,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0020_0020,4900,210,5110,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688567_chunks_0021_0021,3492,243,3735,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0001_0001,5019,227,5246,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0002_0002,5029,191,5220,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0003_0003,5038,209,5247,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0004_0004,5064,238,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0005_0005,5061,208,5269,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0006_0006,4850,252,5102,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0007_0007,5038,281,5319,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0008_0008,4848,218,5066,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0009_0009,4846,312,5158,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0010_0010,4983,224,5207,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0011_0011,5006,243,5249,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0012_0012,4996,202,5198,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0013_0013,5054,236,5290,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0014_0014,5044,316,5360,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688579_chunks_0015_0015,1173,132,1305,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0001_0001,5051,208,5259,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0002_0002,5055,247,5302,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0003_0003,5059,249,5308,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0004_0004,5024,257,5281,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0005_0005,5063,241,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0006_0006,5002,242,5244,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0007_0007,5024,265,5289,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0008_0008,5057,181,5238,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0009_0009,5054,263,5317,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0010_0010,5059,104,5163,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0011_0011,4618,201,4819,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0012_0012,5016,199,5215,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0013_0013,5064,330,5394,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0014_0014,5041,262,5303,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688580_chunks_0015_0015,1727,198,1925,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0001_0001,5061,275,5336,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0002_0002,5050,235,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0003_0003,5055,210,5265,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0004_0004,5049,211,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0005_0005,4732,229,4961,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0006_0006,5050,248,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0007_0007,5045,215,5260,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0008_0008,5041,263,5304,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0009_0009,4965,189,5154,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0010_0010,5049,252,5301,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688586_chunks_0011_0011,2164,208,2372,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0001_0001,5025,280,5305,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0002_0002,5062,220,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0003_0003,5063,198,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0004_0004,5008,226,5234,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0005_0005,5058,277,5335,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0006_0006,5062,211,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0007_0007,4994,262,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0008_0008,5039,253,5292,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0009_0009,5060,292,5352,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0010_0010,4940,214,5154,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0011_0011,5058,221,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0012_0012,5020,241,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688589_chunks_0013_0013,1125,101,1226,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0001_0001,5038,223,5261,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0002_0002,5061,237,5298,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0003_0003,5050,203,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0004_0004,5049,308,5357,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0005_0005,5019,189,5208,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0006_0006,5026,227,5253,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0007_0007,5041,229,5270,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688981_chunks_0008_0008,4193,203,4396,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard4_20260708
688017_chunks_0001_0001,4858,247,5105,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0002_0002,5044,240,5284,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0003_0003,5028,182,5210,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0004_0004,5063,219,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0005_0005,5026,222,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0006_0006,5047,226,5273,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0007_0007,4846,278,5124,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0008_0008,4739,159,4898,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0009_0009,4987,185,5172,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0010_0010,5042,248,5290,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688017_chunks_0011_0011,1852,230,2082,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0001_0001,5061,240,5301,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0002_0002,5060,196,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0003_0003,5062,217,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0004_0004,5030,218,5248,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0005_0005,5061,224,5285,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0006_0006,5040,246,5286,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0007_0007,5035,222,5257,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0008_0008,5058,206,5264,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0009_0009,5054,229,5283,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0010_0010,5040,242,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0011_0011,5046,317,5363,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0012_0012,4983,230,5213,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0013_0013,5017,200,5217,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0014_0014,5001,244,5245,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688055_chunks_0015_0015,2688,219,2907,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0001_0001,5050,243,5293,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0002_0002,4962,205,5167,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0003_0003,5060,196,5256,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0004_0004,4989,176,5165,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0005_0005,5063,170,5233,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0006_0006,5019,218,5237,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0007_0007,5057,211,5268,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0008_0008,5062,246,5308,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0009_0009,5048,177,5225,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0010_0010,5058,221,5279,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0011_0011,4969,182,5151,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0012_0012,4904,192,5096,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0013_0013,4736,144,4880,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0014_0014,5037,189,5226,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0015_0015,5054,228,5282,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
688056_chunks_0016_0016,4681,394,5075,stop,THUDM/GLM-4-32B-0414,siliconflow_glm4_32b_table2_next100_shard5_20260708
