custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,source_shard,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target
688097_1209925757_glm4_dewrap_join_chunk_0005,688097,博众精工,1209925757,5,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7355,6961,3990,3990,20,3990,glm4_dewrap_join_full543_20260705,209,209,"博众精工拥有1,655项专利，其中发明专利835项，实用新型专利729项，外观设计专利91项，已形成高精度模组组装、高速机械手SCARA组装等多项核心技术。公司是国家认定企业技术中心、国家级工业设计中心，与苹果、华为、格力等知名企业建立了稳定合作。公司研发团队承担了多项国家、省部级项目，在智能自动化领域形成自身技术体系。博众精工产品应用于消费电子、新能源、汽车、家电等行业，提供自动化设备、柔性生产线及整体解决方案。",105,54,54,0,15,12,10,8,6,3,9,0.1666666666666666,5,-4,1.7592592592592593,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,119,105,119,38.0,33.529411764705884,205,81,51.37844611528822,20.30075187969925
688097_1209925757_glm4_dewrap_join_chunk_0006,688097,博众精工,1209925757,6,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7489,7130,3964,3964,20,3964,glm4_dewrap_join_full543_20260705,368,368,"天准科技主要从事工业视觉装备研发、生产、销售，拥有79项专利和413名研发人员，2019年营收5.41亿元。运泰利主营精密测试设备和工业自动化装备，拥有23项专利和15名核心技术人员，2019年营收9.17亿元。富强科技从事非标自动化设备研发生产，拥有9项实用新型专利和73名研发人员，2019年营收1.08亿元。三协精密主营精密产品生产和自动化解决方案，拥有34项实用新型专利和40多名研发人员，2018年营收2.65亿元。迈致科技从事智能消费电子测试治具研发，拥有198项专利和120名研发人员，2019年营收2.27亿元。博众精工研发投入持续增加，拥有1,655项专利和1,487名研发人员，2019年前三季度营收2.62亿元。公司具备技术研发、优质客户、服务、质量控制和品牌五大竞争优势，但与国际厂商存在技术差距，资金实力有限。",184,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,6,1,1.625,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,217,184,217,21.543478260869566,18.267281105990783,195,76,49.19273461150353,19.17255297679112
688097_1209925757_glm4_dewrap_join_chunk_0007,688097,博众精工,1209925757,7,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6629,6172,3942,3942,20,3942,glm4_dewrap_join_full543_20260705,230,230,博众精工专注于自动化组装设备、自动化检测设备及治具类产品的研发、设计、生产、销售及技术服务。公司主要服务于消费电子制造、汽车及零部件制造等行业，拥有全球知名客户如苹果、华为、格力等。报告期内，公司营业收入和净利润与同行业可比公司相比处于中等水平。公司研发费用占营业收入比在10%左右，高于同行业平均水平。公司在汽车零部件焊接细分行业，销售规模及市场地位较高，拥有大量全球知名客户。公司获得多项行业奖项和认证，体现了公司在机器人应用领域的市场开拓能力和技术实力。,115,54,54,0,12,16,10,8,6,2,8,0.1481481481481481,5,-3,1.7407407407407407,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,123,115,123,34.278260869565216,32.048780487804876,140,47,35.51496702181633,11.922881785895484
688097_1209925757_glm4_dewrap_join_chunk_0008,688097,博众精工,1209925757,8,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6363,5660,3939,3939,20,3939,glm4_dewrap_join_full543_20260705,175,175,发行人研发费用占收入比在16.66%至22.22%之间。公司自动化设备定制化生产，产能以工时计，利用率长期超100%。主要产品为自动化装配、检测设备，毛利率在38.64%至52.66%之间。境外销售占比64.63%至80.60%，主要客户为苹果及其代工厂，前五大客户贡献收入占比60.42%至78.87%。中美贸易摩擦影响较小，直销模式占98%以上。,88,62,62,0,15,10,12,14,8,3,11,0.1774193548387097,5,-6,1.9838709677419355,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,107,88,107,44.76136363636363,36.81308411214953,67,51,17.00939324701701,12.947448591012947
688097_1209925757_glm4_dewrap_join_chunk_0009,688097,博众精工,1209925757,9,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7365,6814,3993,3993,20,3993,glm4_dewrap_join_full543_20260705,376,376,"2017年至2020年，公司前五大客户销售额占主营业务收入比重分别为83.72%、74.25%、69.00%和69.29%，对苹果公司的销售额占比分别为64.45%、47.21%、42.71%和42.18%。公司主要产品自动化设备（线）的平均单价基本稳定，分别为24.34万元/台、22.94万元/台、23.65万元/台和22.99万元/台。公司前五大客户主要为苹果公司及苹果公司相关的各大EMS厂商客户，包括富士康、和硕联合、纬创、广达、歌尔、立讯等。2018年新增蔚来汽车项目，2018年新增立讯精密项目，2019年新增歌尔集团项目，2020年1-9月新增胜利精密和东山精密项目。苹果公司是全球知名的高科技公司，2017财年至2020财年营业收入分别为2,292.34亿美元、2,655.95亿美元、2,601.74亿美元和2,745.15亿美元。",188,48,48,0,15,12,8,7,5,1,6,0.125,6,0,1.5416666666666667,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,226,188,226,21.23936170212766,17.668141592920353,49,21,12.271475081392436,5.259203606311044
688097_1209925757_glm4_dewrap_join_chunk_0010,688097,博众精工,1209925757,10,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7016,6533,3979,3979,20,3979,glm4_dewrap_join_full543_20260705,279,279,公司与苹果公司自2010年建立合作关系，主要向其及指定EMS厂商销售自动化设备、治具及配件，用于苹果产品零组件生产及整机组装。报告期内，公司对苹果公司及其指定代工厂的销售收入分别为12.82亿元、11.87亿元、9.01亿元和6.62亿元，占公司主营业务收入的比例分别为86.72%、74.07%、75.35%和72.67%。公司产品应用于苹果公司终端品牌产品生产所实现的收入占比超过70%。公司对苹果公司的销售以自动化设备为主，占直接销售比例均在90%以上；但对EMS厂商的销售中，治具及配件的比例较高，主要系苹果公司物料管理政策及EMS厂商生产需求所致。,140,60,60,0,10,15,12,10,8,5,13,0.2166666666666666,6,-7,2.1,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,156,140,156,28.42142857142857,25.506410256410255,50,36,12.565971349585324,9.047499371701432
688097_1209925757_glm4_dewrap_join_chunk_0011,688097,博众精工,1209925757,11,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7210,6940,3896,3896,20,3896,glm4_dewrap_join_full543_20260705,281,309,"公司向苹果公司指定代工厂销售自动化设备，2019 年和 2020 年 1-9 月向 EMS 厂商销售的自动化设备占比显著提升。公司与苹果公司自 2010 年建立合作关系，拥有 1,655 项专利，其中发明专利 835 项，位居同行业前列。公司设备产品可靠性、良率不断提升，停机维护率从 1.5 小时/天降至 0.5 小时/天，设备良率从 95% 提升至 99%。公司与苹果公司合作模式紧密，在新产品研发设计阶段即介入，通过样机测试、小批量验证等环节确保设备满足量产标准。公司已售出设备的技术维护、升级改造由原生产厂商负责，形成持续合作关系。截至 2021 年 4 月 12 日，公司在手订单为 9,837.81 万元。",141,62,62,0,12,18,15,8,6,3,9,0.1451612903225806,6,-3,1.7903225806451613,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,192,141,192,27.631205673758867,20.291666666666668,222,112,56.98151950718685,28.747433264887064
688097_1209925757_glm4_dewrap_join_chunk_0012,688097,博众精工,1209925757,12,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6739,6086,3928,3928,20,3928,glm4_dewrap_join_full543_20260705,293,293,和硕联合是台湾华硕集团子公司，2019年营收折合人民币3180.72亿元。立讯精密是连接器技术企业，2019年营收625.16亿元。纬创集团是台湾上市公司，2019年营收折合人民币2044.58亿元。广达电脑主营笔记本电脑制造，2019年营收折合人民币2396.94亿元。歌尔股份是全球声光电产品供应商，2019年营收351.48亿元。蔚来汽车是新能源汽车企业，2019年营收78.25亿元。胜利精密主营精密制造和智能制造，2019年营收136.50亿元。东山精密主营精密钣金制造。公司主要客户包括苹果、富士康、和硕联合等国际知名品牌商和大型EMS厂商，已通过主要客户的合格供应商认证。,147,84,84,0,12,28,20,16,6,2,8,0.0952380952380952,6,-2,1.7857142857142858,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,174,147,174,26.72108843537415,22.57471264367816,83,56,21.130346232179225,14.256619144602853
688097_1209925757_glm4_dewrap_join_chunk_0013,688097,博众精工,1209925757,13,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6610,6130,3981,3981,20,3981,glm4_dewrap_join_full543_20260705,219,219,公司已取得苹果、蔚来汽车、富士康、和硕联合、纬创集团、广达集团、歌尔集团等主要客户的合格供应商资格认证。公司与主要客户合作可持续性强，通过介入客户产品研发和试生产、提供设备维护升级、与主要客户及EMS厂商建立互信关系等方式，确保合作稳定性。报告期内，公司原材料采购以市购件为主，外购定制件为辅，其中电气类占比最高，机械类占比相对稳定。机械类原材料采购占比波动主要受自动化换电站设备销售影响，直线电机和减速机采购与换电站设备销售金额相匹配。,110,22,46,1,0,0,0,12,10,0,10,0.4545454545454545,4,-6,3.4545454545454546,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,132,110,132,36.19090909090909,30.15909090909091,72,51,18.08590806330068,12.81085154483798
688097_1209925757_glm4_dewrap_join_chunk_0014,688097,博众精工,1209925757,14,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6503,5883,3963,3963,20,3963,glm4_dewrap_join_full543_20260705,222,222,报告期内，公司电气类原材料采购金额因气密性检测设备需求下降而减少，仪器仪表采购占比从2017年的13.44%降至2020年1-9月的4.90%。公司向基恩士、三菱电机、ATEQ等国际供应商采购机械手、直线电机、伺服驱动器、气密性测试仪等核心零部件，采购均价与市场公允价格一致。公司不存在向单一供应商采购比例超过50%的情形，且核心人员及主要关联方未在供应商中占有权益。公司对国际供应商的依赖不会对生产经营产生较大不利影响，已开始研发替代零部件。,111,62,62,0,12,18,15,8,7,2,9,0.1451612903225806,5,-4,1.7741935483870968,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,134,111,134,35.7027027027027,29.574626865671643,36,23,9.084027252081757,5.803684077718899
688097_1209925757_glm4_dewrap_join_chunk_0015,688097,博众精工,1209925757,15,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6477,5937,3918,3918,20,3918,glm4_dewrap_join_full543_20260705,247,247,"公司原材料采购分为市购件和外购定制件，外购定制件根据是否提供原材料分为包工包料和包工不包料。报告期内，公司外协加工件数量占比分别为74.25%、55.73%、84.18%和88.97%，自产件占比分别为25.75%、44.27%、15.82%和11.03%。公司通过MES系统实现机加工全程监控，提高设备嫁动率和产品良品率。公司保留自产模式以掌握核心工艺，应对突发需求，并合理利用外协供应链降本增效。公司固定资产原值58,876.45万元，账面价值42,300.79万元，主要资产使用状况良好。",124,54,54,0,10,15,12,10,5,2,7,0.1296296296296296,6,-1,1.8333333333333333,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,154,124,154,31.596774193548388,25.441558441558442,38,4,9.698825931597753,1.0209290454313427
688097_1209925757_glm4_dewrap_join_chunk_0016,688097,博众精工,1209925757,16,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6672,6124,3954,3954,20,3954,glm4_dewrap_join_full543_20260705,216,216,"发行人租赁的房产中，部分位于集体土地上的无证房产占比4.66%，集体土地上的房屋未取得权属证书，但发行人未违反《土地管理法》规定。发行人拥有1,655项专利（含835项发明专利）、283项商标、182项软件著作权等知识产权。发行人设有知识产权专职部门，制定了《知识产权管理程序文件》，并与多家知识产权代理机构合作。发行人主营业务为自动化设备、自动化柔性生产线等产品的研发、生产及销售，持有安全生产标准化证书、质量体系认证证书等资质。",108,45,45,0,15,10,8,7,4,1,5,0.1111111111111111,6,1,1.511111111111111,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,121,108,121,36.611111111111114,32.67768595041322,151,102,38.189175518462314,25.796661608497722
688097_1209925757_glm4_dewrap_join_chunk_0017,688097,博众精工,1209925757,17,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6911,6307,3987,3987,20,3987,glm4_dewrap_join_full543_20260705,207,207,"发行人及子公司拥有高新技术企业证书、武器装备质量管理体系认证证书、三级保密资格证书等资质。发行人核心技术产品为自动化设备（线），报告期内收入占比最高达79.99%。公司共取得有效授权专利1,655项，其中发明专利835项，研发人员占比35.80%。公司参与制定机器人领域国际标准1项，国家标准10项，行业标准4项。公司提出“二次创业”理念，重点布局核心零部件、专机标机、数字化工厂整体解决方案和服务机器人四个方向。",104,48,48,0,14,12,10,8,3,1,4,0.0833333333333333,5,1,1.5208333333333333,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,111,104,111,38.33653846153846,35.91891891891892,235,124,58.94156007022824,31.10107850514171
688097_1209925757_glm4_dewrap_join_chunk_0018,688097,博众精工,1209925757,18,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6547,6052,3900,3900,20,3900,glm4_dewrap_join_full543_20260705,199,199,公司通过MES系统实现机加业务全程监控，提高设备嫁动率和产品良品率。公司自主设计工艺，掌握精密机械加工技术，保障非标自动化设备研发生产。公司获得国家级、省级等多项荣誉，包括国家火炬计划项目、国家认定企业技术中心、国家知识产权优势企业等。公司研发费用占营业收入比例在16.66%至12.72%之间。公司研发项目包括高速贴装、蓝高精密自动点胶设备、手机外观瑕疵检测及量测设备等，部分项目具有国际竞争力。,100,15,62,1,0,0,0,0,15,0,15,1.0,5,-10,4.0,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,116,100,116,39.0,33.62068965517241,185,72,47.43589743589743,18.461538461538463
688097_1209925757_glm4_dewrap_join_chunk_0019,688097,博众精工,1209925757,19,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,8658,8080,3996,3996,20,3996,glm4_dewrap_join_full543_20260705,153,153,博众精工研发中心负责核心部件、专机标机及基础技术，工程部负责已有应用的技术改进。公司建立了IPD研发管理体系，研发人员达1487人，占员工总数35.8%。核心技术人员取得多项国际会议论文成果。公司研发人员薪酬水平高于同行业可比公司，建立了研发激励机制。公司持续的研发投入应对行业需求变化，具备持续经营能力。,77,62,62,0,15,20,10,8,7,2,9,0.1451612903225806,5,-4,1.6451612903225807,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,85,77,85,51.896103896103895,47.01176470588236,397,139,99.34934934934934,34.78478478478478
688097_1209925757_glm4_dewrap_join_chunk_0020,688097,博众精工,1209925757,20,20,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688097_1209925757_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,2430,2254,1221,1221,20,1221,glm4_dewrap_join_full543_20260705,138,138,"博众精工研发团队达1,487人，占员工总数35.80%，涵盖自动化控制、电子、机电一体化等领域。公司构建了高效的研发体系，具备持续创新能力。境外经营主要通过4家子公司及1家孙公司进行，其中美国博众租赁场地至2022年2月，日本博众租赁两处场地至2020年8月和2023年2月。",69,28,28,0,10,8,4,3,2,1,3,0.1071428571428571,4,1,1.3571428571428572,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,87,69,87,17.695652173913043,14.03448275862069,43,16,35.21703521703522,13.104013104013104
688355_1209936160_glm4_dewrap_join_chunk_0001,688355,明志科技,1209936160,1,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5822,5491,3994,3994,18,3994,glm4_dewrap_join_full543_20260705,240,240,公司专注于砂型铸造领域，以高端制芯装备和高品质铝合金铸件为两大业务，拥有167项专利，其中发明专利82项。公司是国家高新技术企业，承担国家及省级科研课题6项，其精密组芯造型生产线和MiCC300集成式制芯单元获得行业奖项。公司是国内无机工艺、冷芯工艺高端制芯设备的主要生产商，与云内动力、中国重汽等知名企业保持长期合作，产品已出口多个国家。公司铸件业务定位高端产品，与世界主要暖通集团威能、喜德瑞等形成长期稳定的合作关系。公司自主设计建造的铸二车间被工信部授予第一批绿色工厂称号。,120,62,62,0,12,15,10,12,8,5,13,0.2096774193548387,6,-7,2.064516129032258,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,140,120,140,33.28333333333333,28.52857142857143,68,25,17.025538307461193,6.259389083625438
688355_1209936160_glm4_dewrap_join_chunk_0002,688355,明志科技,1209936160,2,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5785,5413,3949,3949,18,3949,glm4_dewrap_join_full543_20260705,196,196,公司主营射芯机、制芯单元、制芯中心、制芯生产线及智能铸造车间等高端制芯装备，产品应用于汽车发动机、内燃机等领域。公司D系列射芯机采用专利集成加热技术，提升固化效率；MiCC300集成式智能制芯单元获全国铸造装备创新奖。公司已为潍柴动力、一汽铸造等客户交付制芯生产线，实现缸体缸盖共线生产。公司无机工艺射芯机已实现量产销售。公司射芯机净循环时间、最大射砂量等指标居行业前列，制芯废品率低于1%。,98,60,60,0,12,15,10,12,8,3,11,0.1833333333333333,6,-5,1.9666666666666663,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,131,98,131,40.295918367346935,30.14503816793893,92,44,23.297037224613828,11.142061281337048
688355_1209936160_glm4_dewrap_join_chunk_0003,688355,明志科技,1209936160,3,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5999,5643,3831,3831,18,3831,glm4_dewrap_join_full543_20260705,284,284,公司自主研发并拥有专利的核心技术涵盖射芯机、混砂机、砂温调节系统等制芯装备，以及车间规划设计、工艺仿真模拟等，处于行业领先地位。公司制芯装备产品包括核心主机、辅助设备及配套设备，均由公司自制，决定制芯质量和效率。公司通过精密组芯工艺与智能铸造装备系统融合，实现铸件全流程自动化生产，铸二车间被认定为“江苏省智能制造示范车间”。公司主要生产冷凝式壁挂炉热交换器、商用车发动机缸体缸盖、轨交列车泵阀壳体等高品质铝合金铸件，为威能、博世、西屋制动等国际知名企业提供产品。公司铸件产品具有设计复杂、工艺难度大、精密度高等特点，在质量稳定性、生产效率、制造成本方面具有竞争优势。,142,58,58,0,8,15,12,10,9,4,13,0.2241379310344827,6,-7,2.1551724137931036,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,177,142,177,26.97887323943662,21.64406779661017,86,38,22.448446880709998,9.919081179848602
688355_1209936160_glm4_dewrap_join_chunk_0004,688355,明志科技,1209936160,4,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6231,5744,3999,3999,18,3999,glm4_dewrap_join_full543_20260705,171,171,报告期内，公司高端制芯装备收入占比30.65%，高品质铝合金铸件收入占比66.99%。公司采取“以销定产”的生产模式，根据订单情况组织生产，部分非核心生产工序委托外协厂商加工，外协加工费占采购总额比例较小。公司主要外协环节包括装备零件机加工、铸件机加工、钝化、浸渗等，外协加工费定价依据工时和加工难度。公司采取直销模式，不存在经销商销售情形。,86,22,62,1,0,0,0,12,10,0,10,0.4545454545454545,4,-6,3.4545454545454546,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,107,86,107,46.5,37.373831775700936,41,27,10.252563140785197,6.751687921980495
688355_1209936160_glm4_dewrap_join_chunk_0005,688355,明志科技,1209936160,5,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6834,6494,3964,3964,18,3964,glm4_dewrap_join_full543_20260705,270,270,公司主营高端制芯装备和高品质铝合金铸件，采用成本加成原则定价，并参考市场同类产品价格及客户采购规模。公司专设研发中心负责新课题研究、新产品开发，以铸造行业绿色智能发展及客户需求为导向。公司采用“以销定产”生产模式，并采取直销模式以降低中间环节误差。公司被工信部授予“绿色工厂”称号，生产过程中产生的污染物均达标排放。公司高端制芯装备业务属于通用设备制造业，高品质铸件业务属于金属制品业，并属于战略性新兴产业分类中的高端装备制造产业和新材料产业。公司经营业务属于国家重点鼓励和支持的行业，相关国家政策的制定和出台为公司业务发展创造了有利条件。,135,58,58,0,15,20,10,8,4,1,5,0.0862068965517241,6,1,1.4655172413793105,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,150,135,150,29.362962962962964,26.426666666666666,126,52,31.786074672048436,13.118062563067609
688355_1209936160_glm4_dewrap_join_chunk_0006,688355,明志科技,1209936160,6,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6632,6354,3939,3939,18,3939,glm4_dewrap_join_full543_20260705,252,252,我国砂型铸造企业约1.8万家，制芯装备作为核心装备需求稳定。公司掌握铸造材料、工艺和装备领域的多项核心技术，在射砂技术、砂芯固化技术等方面取得突破，高端制芯装备具备全球竞争力。我国铝合金铸件产量从2010年的380万吨增至2019年的685万吨，占全球产量比重超37%，成为全球生产中心。公司铝合金铸件业务产能已饱和，与威能、云内动力等形成稳定合作，主要应用于冷凝式壁挂炉热交换器、汽车及轨道交通领域。公司采用精密组芯造型工艺生产铝合金铸件，未采用压铸工艺，以提供高难度、高品质、高精度铸件开发制造服务。,126,55,55,0,15,18,12,6,3,1,4,0.0727272727272727,6,2,1.4,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,155,126,155,31.261904761904763,25.412903225806453,62,25,15.740035542015741,6.346788525006346
688355_1209936160_glm4_dewrap_join_chunk_0007,688355,明志科技,1209936160,7,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6491,6250,3981,3981,18,3981,glm4_dewrap_join_full543_20260705,241,241,公司采用精密组芯铸造工艺生产铝合金热交换器铸件，该工艺具有高难度、高精度特点，产品应用于壁挂炉领域，市场占有率约50%。公司自主设计建设的自动化生产线实现大批量生产，成本稳定可控。公司拥有167项专利，其中发明专利82项，技术体系化且装备与工艺融合创新。公司铸件业务定位高端，产品具有设计复杂、工艺难度大、精密度要求高的特点。公司在砂型铸造领域具备竞争优势，精密组芯造型工艺在内腔复杂、精密度较高的中小型铸件领域前景广阔。公司与世界主要暖通集团威能、喜德瑞等形成长期稳定的合作关系。,121,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,6,-1,1.6,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,141,121,141,32.900826446280995,28.23404255319149,127,45,31.90153227832203,11.303692539562924
688355_1209936160_glm4_dewrap_join_chunk_0008,688355,明志科技,1209936160,8,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6910,6657,3966,3966,18,3966,glm4_dewrap_join_full543_20260705,223,223,公司率先研发无机射芯机，推动国产化，并开发精密组芯铸造工艺及智能控制系统，拥有167项专利（含82项发明），形成装备与铸件联动发展优势。公司制芯装备业务收入分别为1.31亿元、2.32亿元和1.86亿元，铸件业务收入分别为3.18亿元、3.27亿元和4.07亿元。公司冷凝式壁挂炉热交换器收入规模已超过主要竞争对手前进科技，客户包括威能、喜德瑞等知名厂商。公司被认定为江苏省智能制造示范车间、绿色工厂，但业务规模相对偏小，国际市场影响力有待提高。,112,62,62,0,12,15,10,8,12,5,17,0.2741935483870967,6,-11,2.129032258064516,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,139,112,139,35.410714285714285,28.532374100719423,148,58,37.31719616742309,14.624306606152295
688355_1209936160_glm4_dewrap_join_chunk_0009,688355,明志科技,1209936160,9,18,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688355_1209936160_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6697,6392,3993,3993,18,3993,glm4_dewrap_join_full543_20260705,205,205,公司商用车零部件、轨交及高铁零部件品类多、批量小，生产线切换频率高，管理难度大。公司制芯装备受益于砂型铸造工艺广泛应用，市场规模持续增长，预计2035年达100亿元。公司高端制芯装备具备全球竞争力，已为国内多家大型铸造厂商提供服务。公司铸件业务专注精密组芯铸造工艺，铸件产品具有设计复杂、工艺难度大、精密度高的特点，已与多家国内外知名客户建立长期合作。公司装备制造与铸件生产联动发展，实现技术与工艺的协同创新。,103,48,48,0,10,15,12,6,4,1,5,0.1041666666666666,5,0,1.625,,siliconflow_glm4_32b_table2_next100_after200_shard5_20260708,121,103,121,38.76699029126213,33.0,79,23,19.784623090408214,5.76008014024543
