custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688030_1206944409_glm4_dewrap_join_chunk_0009,688030,山石网科,1206944409,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7794,7522,3980,3980,22,3980,277,278,"山石网科作为唯一的中国厂商入选Gartner微隔离代表厂商，并在NSS Labs测试中获“推荐级别”。公司具备自主软硬件设计研发能力，推出高性能防火墙、云安全微隔离等产品，打破国外技术壁垒。公司在云计算数据中心提供全面安全防护，相关技术为5G网络建设提供支持。公司核心产品在电信运营商核心网络、银行数据中心替代国外品牌。截至报告期末，公司产品覆盖50多个国家，服务17,000多个终端客户，包括中国人民银行、中国农业银行等金融机构及腾讯、阿里等互联网企业。公司连续五年入选Gartner“UTM魔力象限”，与华为被评为亚太地区仅有的两家中国“全球性厂商”。",139,62,62,0,12,18,15,8,6,3,9,0.1451612903225806,6,-3,1.7903225806451613,,145,139,145,28.633093525179856,27.448275862068964,,,160,65,40.20100502512563,16.331658291457288,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0010,688030,山石网科,1206944409,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6486,5821,3981,3981,22,3981,292,292,公司采用“多处理器分布式并行安全处理技术”与“高端硬件系统设计技术”融合开发的技术路线，产品在金融、运营商、政府、互联网、教育等国家重要客户的关键网络上得到应用。报告期内，公司产品线覆盖了下一代防火墙、数据中心防火墙、内网安全检测系统、微隔离和可视化等产品。公司主要产品包括下一代防火墙、入侵检测和防御系统(IDS/IPS)、“山石云·界”和“山石云·格”等产品，其中E系列/C系列下一代防火墙占主营业务收入比例最高，是公司收入的主要来源。报告期内，公司主要产品或服务的产量、销量及产销率数据表明，公司销售的网络安全硬件设备和软件由公司自主研发设计，其中硬件设备主要采取代工模式生产。,146,58,58,0,12,10,15,12,7,2,9,0.1551724137931034,5,-4,1.9655172413793105,,164,146,164,27.267123287671232,24.27439024390244,,,68,22,17.081135393117307,5.526249686008541,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0011,688030,山石网科,1206944409,11,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6772,6195,3992,3992,22,3992,274,274,报告期内，公司主要产品包括下一代防火墙、入侵检测和防御系统、微隔离与可视化和虚拟化防火墙等网络安全产品及服务。公司采用直销和渠道代理相结合的销售模式，其中渠道代理为主。报告期内，公司对前五大客户的销售金额占主营业务收入比例分别为74.83%、84.47%、76.79%和79.71%，对单个客户的销售金额均未超过当期销售总额的50%。公司前十大渠道代理商销售收入占渠道代理收入的比例分别为89.98%、90.96%、94.23%和90.93%，其中佳电（上海）管理有限公司、北京神州数码有限公司和英迈电子商贸（上海）有限公司是公司的主要渠道代理商。,137,54,54,0,12,15,10,10,5,2,7,0.1296296296296296,6,-1,1.7592592592592593,,150,137,150,29.138686131386866,26.613333333333333,,,49,15,12.274549098196394,3.75751503006012,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0012,688030,山石网科,1206944409,12,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7409,6874,3837,3837,22,3837,43,43,报告期内，发行人5%以上股东、董监高、核心技术人员与主要渠道代理商客户不存在关联关系。,22,62,62,0,54,6,2,0,0,0,0,0.0,1,1,0.1612903225806451,,25,22,25,174.4090909090909,153.48,,,134,21,34.923117018504044,5.473025801407349,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0013,688030,山石网科,1206944409,13,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7298,6580,3944,3944,22,3944,183,183,合肥维诺信息、山东优固信息等公司与山石网科有长期合作。报告期内，山石网科前五大直销客户包括腾讯、中国电信、山东浪潮云等，2019年一季度腾讯销售占比22.95%。前五大终端客户涵盖腾讯、中国电信、神州数码云等，2019年一季度腾讯销售占比19.74%。渠道代理商客户集中度较高，但公司对单一代理商无重大依赖。2018年，公司由通过皖煤国贸向上海华盖销售转为直接销售。,92,78,78,0,15,30,18,10,4,1,5,0.0641025641025641,5,0,1.5,,114,92,114,42.869565217391305,34.59649122807018,,,70,11,17.748478701825558,2.789046653144016,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0014,688030,山石网科,1206944409,14,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6629,6140,3976,3976,22,3976,200,200,发行人与上海华盖、皖煤国贸曾通过三方协议销售网络安全产品，2018年后转为直接销售。公司曾向竞争对手安恒信息以OEM方式销售下一代防火墙，并采购其Web应用防火墙，后终止合作。报告期内，公司以渠道代理为主，客户集中度较高，但主要产品终端客户分散。公司采购主要为代工产成品，占采购总额70%左右，主要供应商包括四海电子、天通精电等，不存在对单一供应商的重大依赖。公司通过代工模式生产，核心技术自主可控。,100,62,62,0,15,18,12,10,5,2,7,0.1129032258064516,6,-1,1.6451612903225807,,119,100,119,39.76,33.411764705882355,,,61,28,15.3420523138833,7.042253521126761,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0015,688030,山石网科,1206944409,15,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5385,4628,3500,3500,22,3500,137,137,"公司因价格和产能优势，2018年引入天通精电新科技有限公司作为低端防火墙产品供应商。公司固定资产主要为电子设备、运输设备和办公设备，截至2019年3月31日账面价值3,277.86万元。公司无房屋所有权和土地使用权，租赁29处物业。公司拥有76项注册商标和57项软件著作权。",69,54,54,0,18,12,10,8,4,2,6,0.1111111111111111,4,-2,1.5185185185185186,,78,69,78,50.72463768115942,44.87179487179487,,,11,8,3.142857142857143,2.285714285714286,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0016,688030,山石网科,1206944409,16,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6357,5707,3989,3989,22,3989,245,245,山石网科拥有大量软件著作权，包括上网行为管理软件、IPS入侵防御系统软件、多核并行操作系统软件、VPN虚拟专用网络软件等。公司共拥有36项专利，其中发明专利34项，实用新型专利2项，涵盖网关日志信息发送方法、防火墙策略冗余检测、分布式虚拟安全装置、数据流转发方法等核心技术。公司在美国、北京、苏州设有研发基地，拥有高效研发及产业化体系。公司为各行业客户提供完整的网络安全解决方案，主要覆盖下一代防火墙、入侵检测和防御系统、安全审计、安全管理、Web应用防火墙、内网安全等网络安全产品及服务。,123,54,54,0,0,0,0,0,36,18,54,1.0,6,-48,4.333333333333333,,136,123,136,32.43089430894309,29.330882352941178,,,71,32,17.79894710453748,8.022060666833791,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0017,688030,山石网科,1206944409,17,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5840,5168,3747,3747,22,3747,179,179,发行人开发了微隔离与可视化、虚拟化防火墙等产品，为云端用户提供一站式安全解决方案。报告期内，发行人及其子公司已取得计算机信息系统安全专用产品销售许可证、商用密码产品型号证书等销售产品所需资质。发行人拥有软件企业证、高新技术企证书等资质证照。截至招股说明书签署日，发行人及其子公司已取得多项计算机信息系统安全专用产品销售许可证及军用信息安全产品认证证书等资质。,90,54,54,0,12,18,10,8,4,2,6,0.1111111111111111,4,-2,1.6296296296296295,,94,90,94,41.63333333333333,39.861702127659576,,,88,72,23.48545503069122,19.215372297838268,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0018,688030,山石网科,1206944409,18,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6708,6285,3993,3993,22,3993,267,267,山石网科拥有多项核心技术，包括实时数据对象分布式同步技术、多处理器分布式并行安全技术、高端硬件系统设计技术、云安全微隔离与可视化会话技术、孪生模式部署架构技术、网络流量异常检测技术及基于机器学习的病毒行为检测技术。这些技术已应用于公司高端下一代防火墙、数据中心防护平台、云安全产品及内网安全产品中，部分技术获得国家专利。公司已取得多项资质证书，包括计算机信息系统安全专用产品销售许可证、涉密信息系统产品检测证书等，并已完成大部分资质的续期或重新申领工作。除《军用信息安全产品认证证书》存在无法续期的可能外，其他资质证书不存在续期风险。,134,62,62,0,15,20,10,8,7,2,9,0.1451612903225806,6,-3,1.6451612903225807,,150,134,150,29.79850746268657,26.62,,,177,103,44.32757325319309,25.795141497620836,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0019,688030,山石网科,1206944409,19,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7250,6810,3981,3981,22,3981,398,401,公司拥有多项核心技术，包括多处理器分布式并行安全处理技术、高端硬件系统设计技术、云安全微隔离技术等，并已申请多项国内专利。公司研发的网络安全产品大幅提高了网络单节点单设备的安全处理性能，支持了电信运营商和数据中心等场景对高性能安全处理设备的需求。公司推出的下一代数据中心防火墙X10800吞吐量达到1Tbps，并获得“Cyber Defense Magazine”颁发的“最具创新数据中心安全产品”奖。公司云安全产品“山石云•界”和“山石云•格”填补了云环境下南北向和东西向整体安全防护解决方案的空白，并在阿里云、腾讯云等主流公有云市场上线。公司独创的“孪生”模式应用技术支持双活数据中心及主-备双数据中心的安全防护部署，已应用于中国银行、长城证券等重要金融机构。公司凭借先进的核心技术获得了多项业内重要奖项及权威检测认可，如Gartner“企业级防火墙”魔力象限、NSS Labs测试“推荐级别”等。,199,60,60,0,10,15,12,8,10,5,15,0.25,6,-9,2.1333333333333333,,218,199,218,20.00502512562814,18.261467889908257,,,209,61,52.499372017081136,15.322783220296408,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0020,688030,山石网科,1206944409,20,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7159,6730,3958,3958,22,3958,237,237,公司核心技术产品包括下一代防火墙、入侵检测和防御系统等，报告期内核心技术产品收入占主营业务收入比例均达到97%以上。公司拥有多项发明专利，如防火墙系统和数据处理方法、分布式并行安全技术等。公司研发投入持续增加，2016年至2019年1-3月研发费用分别为1.21亿元、1.42亿元、1.56亿元和0.41亿元。公司技术人员占比38%，核心技术人员具有丰富经验。公司建立了技术壁垒，包括自主硬件设计能力、软件系统平台StoneOS、数据中心安全应用和云安全微隔离可视化产品等。,119,62,62,0,15,18,12,8,7,2,9,0.1451612903225806,5,-4,1.6774193548387095,,126,119,126,33.260504201680675,31.41269841269841,,,291,121,73.52198079838303,30.57099545224861,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0021,688030,山石网科,1206944409,21,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7334,6798,3986,3986,22,3986,301,301,"发行人核心技术人员蒋东毅和刘向明拥有多项境内外专利，截至报告期末公司共有境内外专利36项，涉及发明人47人。公司拥有完善的研发约束机制，与研发人员签订知识产权转让竞业限制及保密协议，并制定项目绩效和专利管理相关制度。报告期内，公司核心技术人员稳定，未发生变动。公司建立了专门的团队跟踪业界发展趋势及业界先进技术，并建立了完善的客户需求跟踪流程。公司拥有产品研发人员350人，占总人数38%，共有17项核心技术，对应19项发明专利。公司海外业务主要分布在北美及亚洲，报告期内海外收入分别为1,107.03万元、1,725.95万元、1,484.19万元和334.05万元，主要来源于南美洲、欧洲及东南亚。",151,55,55,0,10,15,12,10,5,3,8,0.1454545454545454,6,-2,1.8909090909090909,,170,151,170,26.397350993377483,23.44705882352941,,,250,98,62.719518314099346,24.586051179126944,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0022,688030,山石网科,1206944409,22,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3257,2876,1937,1937,22,1937,160,160,公司海外销售规模较小，2018年收入较2017年下降14.01%，主要受中东及北非、北美洲地区销售下滑影响。公司在拉丁美洲、亚洲、欧洲等地区具备产品性能及价格竞争力。境外资产主要为美国山石和香港山石，其中美国山石从事研发及欧洲拉美销售，香港山石负责东南亚销售。报告期内海外销售收入占总收入比不足5%，未成为主要收入来源。,80,42,42,0,12,15,8,4,3,0,3,0.0714285714285714,4,1,1.3095238095238095,,94,80,94,24.2125,20.606382978723403,,,11,4,5.678884873515746,2.065049044914817,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0001,688108,赛诺医疗,1207009190,1,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6851,6319,3983,3983,21,3983,250,251,"赛诺医疗专注于高端介入医疗器械研发、生产、销售，产品涵盖心血管、脑血管、结构性心脏病等领域。公司主要产品包括BuMA药物洗脱支架和冠脉球囊导管，其中BuMA支架已在国内1,000余家医院使用，累计植入超过60万套，是公司主要收入来源。公司研发管线包括新一代BuMA Supreme冠脉药物洗脱支架系统、Nova颅内药物洗脱支架系统等。报告期内，公司主营业务收入中，BuMA支架占比84.11%，冠脉球囊和颅内球囊分别占比5.56%和10.33%。公司采用精益生产模式，并已在国内多个省市中标或挂网销售。",125,62,62,0,5,12,15,18,10,2,12,0.1935483870967742,6,-6,2.3548387096774195,,143,125,143,31.864,27.853146853146853,,,64,46,16.06829023349234,11.549083605322622,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0002,688108,赛诺医疗,1207009190,2,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6717,6200,3968,3968,21,3968,293,293,"浙江省暂停公司生物降解药物涂层冠脉支架系统在线交易资格，占公司整体销售收入比例仅2%左右，影响较小。公司BuMA支架价格由上市初期的约3,800元/条逐步下降至2018年的1,916.56元/条，年化降幅约10%。公司销售模式以经销为主，直销为辅，在个别地区实行配送模式。截至2019年6月末，公司合作经销商超过400家，产品销售覆盖全国30个省市超过1,000家医院，其中超过600家为三级医院。公司在经销模式和配送模式下，均将产品直接销售给经销商，采用相同的销售政策和定价方法。报告期内，公司在直销模式和配送模式下销售给经销商产品的毛利率基本一致，分别为84.99%和86.91%。",147,78,78,0,15,20,18,15,8,2,10,0.1282051282051282,6,-4,1.8333333333333333,,167,147,167,26.99319727891157,23.760479041916167,,,26,17,6.55241935483871,4.284274193548387,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0003,688108,赛诺医疗,1207009190,3,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7130,6702,3976,3976,21,3976,583,583,微创医疗通过自有营销团队和独立经销商网络在中国推广及销售产品，除2007年有少量产品直接销售外，其他产品均通过独立经销商销售。微创医疗的自有营销和销售人员主要负责营销和管理支持经销商。蓝帆医疗的柏盛国际根据市场环境设计直接销售与间接销售两种方式，直接销售由自身销售团队覆盖终端，间接销售则指定独家代理经销商。公司与可比公司销售模式相似，符合行业惯例。医疗器械行业受到国家鼓励支持，政策法规为行业健康发展提供保障。两票制政策对行业市场推广方式、销售模式、销售费用、应收账款等产生影响，公司已执行两票制地区毛利率和销售费用率与未执行地区存在差异。临床试验管理改革政策降低了发行人临床试验成本，为公司新产品审批上市提速提供了实际利好。赛诺医疗主营业务为心脑血管介入医疗器械的研发、生产及销售，报告期内未发生重大变化。公司重视污染物治理及环境保护工作，严格遵守国家相关环保法律法规，各项污染物排放均符合国家和地方政府规定的排污总量控制要求。公司产品属介入医疗器械，在我国按III类医疗器械管理，实行产品注册制，属于制造业中的专用设备制造业。医疗器械行业的主要监管机构包括国家发展与改革委员会、国家卫生健康委员会、国家药品监督管理局等，自律组织为中国医疗器械行业协会。我国对医疗器械按照风险程度实行分类管理，对不同分类的医疗器械的产品注册与备案、生产及经营作出不同的监管方式。,292,48,48,0,15,18,7,5,2,1,3,0.0625,6,3,1.25,,295,292,295,13.616438356164384,13.477966101694916,,,61,47,15.3420523138833,11.82092555331992,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0004,688108,赛诺医疗,1207009190,4,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7294,6865,3981,3981,21,3981,224,224,公司的药物支架产品和瓣膜类产品在美国属于III类医疗器械，导管类产品属于II类医疗器械；在欧盟属于III类医疗器械；在日本属于IV类医疗器械。公司支架产品属于我国III类医疗器械，需取得相关监管部门颁发的批件或证照。高值医用耗材带量集采政策对公司产品价格及财务特点产生影响，支架产品终端价格将下降，但有望保持在原出厂价之上，集采模式以价换量有利于增加医院覆盖数量，提升销量。国家药监局开展飞行检查具有随机性，公司报告期内未接受过中国药监局飞行检查。,112,62,62,0,28,22,8,3,1,0,1,0.0161290322580645,4,3,0.8225806451612904,,125,112,125,35.544642857142854,31.848,,,109,67,27.38005526249686,16.829942225571465,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0005,688108,赛诺医疗,1207009190,5,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6722,6291,3994,3994,21,3994,239,239,赛诺医疗在2015-2018年接受国家药监局飞行检查，发现一般缺陷并完成整改。2017年飞行检查发现7个缺陷，包括记录不完整、文件未同步修订、参数记录不详细等，整改后通过验收。2018年飞行检查发现6个缺陷，涉及设备使用记录、压力表校准、水质检测等，同样完成整改。公司连续三年接受飞行检查并整改，未对持续经营造成影响。公司通过强化内部审计和质量体系流程，达到持续改进目的。医疗器械行业近年保持较快增长，2017年销售收入达5473亿元，形成珠三角、长三角、环渤海三大产业聚集区。,120,60,60,0,15,25,10,5,4,1,5,0.0833333333333333,5,0,1.35,,142,120,142,33.28333333333333,28.12676056338028,,,80,69,20.030045067601403,17.27591387080621,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0006,688108,赛诺医疗,1207009190,6,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7059,6614,3994,3994,21,3994,202,202,冠脉支架是经皮冠状动脉介入治疗（PCI）中常用的医疗器械，用于疏通动脉血管。全球心脏病器械市场中，美敦力、波士顿科学和雅培合计占据市场中75%以上的份额。2017年全球心脏病相关器械市场规模达到469亿美元，预计2017-2024年市场平均增速为6.4%。2017年我国冠脉支架植入数量超过100万支，2013-2017年复合增长率为12.70%。2017年我国心脏支架的终端市场规模为102.38亿元。,101,54,54,0,16,18,10,5,4,1,5,0.0925925925925925,5,0,1.3703703703703705,,112,101,112,39.54455445544554,35.660714285714285,,,41,20,10.265398097145718,5.007511266900351,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0007,688108,赛诺医疗,1207009190,7,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6705,6301,3980,3980,21,3980,297,298,发行人拥有药物支架领域的多项核心技术，包括血管含药植入物设计、纳米级界面涂层和定时药物控释技术，并首创血管创伤后的“愈合窗口期”理论。发行人现有产品在支架界面涂层处理、药物释放动力学等方面形成独特竞争优势，界面涂层技术采用电子接枝反应方式建立超薄聚合物涂层，药物可在体内30天释放，涂层降解周期为6-8周。在研的新一代BuMA Supreme药物支架壁厚降至80微米，临床研究显示其内皮覆盖率达80%以上，为国产支架中唯一获准在美国、日本等地区开展上市前大规模临床研究的产品。发行人市场占有率从2015年的8.99%上升至2017年的11.62%，BuMA药物支架已进入全国556家三级医院销售。,149,49,49,0,5,15,12,10,5,2,7,0.1428571428571428,6,-1,2.020408163265306,,171,149,171,26.711409395973153,23.27485380116959,,,113,48,28.391959798994975,12.060301507537687,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0008,688108,赛诺医疗,1207009190,8,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6719,6161,3991,3991,21,3991,253,276,发行人 BuMA 支架为第三代药物支架产品，壁厚为 100-110 微米，采用电子接枝涂层技术，药物可在 30 天内完全释放，载体在 6-8 周内降解吸收。BuMA 支架在多项临床试验中表现显著优于竞品，例如术后晚期管腔丢失、支架内皮覆盖率和支架内血栓等方面。2019 年 BuMA 支架市场份额为 11.62%，显著低于 Excel 支架的 14.9%。发行人新一代 BuMA Supreme 支架采用钴铬合金平台，壁厚降低至 80 微米，计划同步面向中国、美国、日本、欧洲等市场。发行人还研发了镁合金全降解支架，预计 2023 年在欧洲、中国上市。,127,35,62,1,0,0,0,12,15,8,23,0.6571428571428571,6,-17,3.8857142857142857,,169,127,169,31.4251968503937,23.615384615384617,,,108,55,27.060886995740415,13.781007266349286,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0009,688108,赛诺医疗,1207009190,9,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7106,6720,3960,3960,21,3960,297,324,"BuMA 支架在支架内皮覆盖、支架血栓事件率等疗效指标方面具备显著优势，累计实现植入超过 60 万例。新一代药物涂层可降解支架 BuMA Supreme 临床效果进一步优化，支架内皮覆盖率达 80%以上。公司已取得与生产经营相关的全部专利，已授权专利 89 项，其中发明专利 85 项。公司拥有超过 6,000 平方米的研发和生产场地，其中包括 2,000 平方米的万级净化生产车间。公司拥有完备的质量管理体系，已获得 GB/T 19001-2016 idt ISO9001:2015 及 YY/T 0287-2017 idt ISO 13485:2016 质量管理体系认证证书。公司员工整体学历水平较高，本科及以上学历人员占比超过 52.02%。",149,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,6,-1,1.6,,174,149,174,26.57718120805369,22.75862068965517,,,127,67,32.070707070707066,16.91919191919192,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688108_1207009190_glm4_dewrap_join_chunk_0010,688108,赛诺医疗,1207009190,10,21,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688108_1207009190_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6478,5790,3999,3999,21,3999,235,235,公司研发的全降解镁合金支架系统采用新型镁合金材料，壁厚控制在120微米以下，计划优化至100微米及以下，体内植入后保持3至6个月有效支撑，1年内降解吸收。公司主营冠脉支架和球囊扩张导管，BuMA支架累计植入数量已超过62万套，快速交换式颅内球囊系首款经CFDA批准的球囊产品。公司2016-2017年存货周转率略高于可比公司平均水平，2018年末因原材料金额较大有所降低。公司采取稳健经营策略，资产负债率低于同行业可比公司平均水平，流动比率、速动比率在报告期内稳步提升。,118,60,60,0,15,18,12,8,5,2,7,0.1166666666666666,6,-1,1.6,,140,118,140,33.889830508474574,28.564285714285713,,,52,21,13.003250812703175,5.251312828207052,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
