sec_code,sec_name,text_len,summary_raw,source_custom_ids,source_chunk_count,n0,n1,n2,n3,n4,n5,processed_chunk_index,processed_chunk_n,sentence_count,high_score_count,relevant_score_merged,high_score_share_merged,candidate,low_relevance_rule,cap_applied,summary_diag,Redundancy_chunk_diag,Text_len,Summary_len,Chunk_num
688325,赛微微电,3961.0,124.0,688325_1212962982_glm4_dewrap_join_chunk_0001,1,6.0,18.0,27.0,26.0,8.0,2.0,1,8,87.0,10.0,2.206896551724138,0.11494252873563218,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,124.0,31.943548387096776,3961.0,124.0,8
688325,赛微微电,3959.0,105.0,688325_1212962982_glm4_dewrap_join_chunk_0002,1,7.0,42.0,16.0,7.0,5.0,1.0,2,8,78.0,6.0,1.5384615384615385,0.07692307692307693,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.4875,3959.0,80.0,8
688325,赛微微电,3958.0,132.0,688325_1212962982_glm4_dewrap_join_chunk_0003,1,5.0,20.0,16.0,18.0,11.0,4.0,3,8,74.0,15.0,2.2972972972972974,0.20270270270270271,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,132.0,29.984848484848484,3958.0,132.0,8
688325,赛微微电,3989.0,148.0,688325_1212962982_glm4_dewrap_join_chunk_0004,1,4.0,24.0,22.0,18.0,11.0,4.0,4,8,83.0,15.0,2.2409638554216866,0.18072289156626506,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,148.0,26.9527027027027,3989.0,148.0,8
688325,赛微微电,3866.0,160.0,688325_1212962982_glm4_dewrap_join_chunk_0005,1,5.0,22.0,21.0,18.0,10.0,3.0,5,8,79.0,13.0,2.189873417721519,0.16455696202531644,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,160.0,24.1625,3866.0,160.0,8
688325,赛微微电,3980.0,144.0,688325_1212962982_glm4_dewrap_join_chunk_0006,1,10.0,5.0,9.0,27.0,39.0,6.0,6,8,96.0,45.0,3.0208333333333335,0.46875,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,27.63888888888889,3980.0,144.0,8
688325,赛微微电,3993.0,146.0,688325_1212962982_glm4_dewrap_join_chunk_0007,1,7.0,4.0,10.0,18.0,21.0,8.0,7,8,68.0,29.0,2.9705882352941178,0.4264705882352941,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,146.0,27.34931506849315,3993.0,146.0,8
688325,赛微微电,3180.0,148.0,688325_1212962982_glm4_dewrap_join_chunk_0008,1,4.0,7.0,11.0,17.0,24.0,11.0,8,8,74.0,35.0,3.1216216216216215,0.47297297297297297,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,148.0,21.486486486486488,3180.0,148.0,8
688290,景业智能,3986.0,139.0,688290_1213087076_glm4_dewrap_join_chunk_0001,1,18.0,28.0,19.0,18.0,10.0,3.0,1,13,96.0,13.0,1.8229166666666667,0.13541666666666666,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,139.0,28.676258992805757,3986.0,139.0,13
688290,景业智能,3997.0,132.0,688290_1213087076_glm4_dewrap_join_chunk_0002,1,16.0,24.0,32.0,21.0,9.0,2.0,2,13,104.0,11.0,1.8942307692307692,0.10576923076923077,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,132.0,30.28030303030303,3997.0,132.0,13
688290,景业智能,3995.0,100.0,688290_1213087076_glm4_dewrap_join_chunk_0003,1,14.0,54.0,9.0,6.0,3.0,0.0,3,13,86.0,3.0,1.186046511627907,0.03488372093023256,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9375,3995.0,80.0,13
688290,景业智能,3986.0,136.0,688290_1213087076_glm4_dewrap_join_chunk_0004,1,12.0,56.0,7.0,4.0,3.0,1.0,4,13,83.0,4.0,1.1927710843373494,0.04819277108433735,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.825,3986.0,80.0,13
688290,景业智能,3962.0,141.0,688290_1213087076_glm4_dewrap_join_chunk_0005,1,9.0,22.0,10.0,13.0,14.0,6.0,5,13,74.0,20.0,2.2567567567567566,0.2702702702702703,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,141.0,28.099290780141843,3962.0,141.0,13
688290,景业智能,3983.0,119.0,688290_1213087076_glm4_dewrap_join_chunk_0006,1,2.0,14.0,10.0,13.0,12.0,3.0,6,13,54.0,15.0,2.5185185185185186,0.2777777777777778,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,119.0,33.470588235294116,3983.0,119.0,13
688290,景业智能,3965.0,150.0,688290_1213087076_glm4_dewrap_join_chunk_0007,1,1.0,19.0,9.0,17.0,17.0,5.0,7,13,68.0,22.0,2.661764705882353,0.3235294117647059,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,150.0,26.433333333333334,3965.0,150.0,13
688290,景业智能,3313.0,133.0,688290_1213087076_glm4_dewrap_join_chunk_0008,1,2.0,6.0,7.0,12.0,7.0,1.0,8,13,35.0,8.0,2.5428571428571427,0.22857142857142856,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,133.0,24.909774436090224,3313.0,133.0,13
688290,景业智能,3492.0,97.0,688290_1213087076_glm4_dewrap_join_chunk_0009,1,6.0,1.0,30.0,12.0,4.0,0.0,9,13,53.0,4.0,2.1320754716981134,0.07547169811320754,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,97.0,36.0,3492.0,97.0,13
688290,景业智能,3649.0,124.0,688290_1213087076_glm4_dewrap_join_chunk_0010,1,5.0,2.0,45.0,13.0,8.0,0.0,10,13,73.0,8.0,2.232876712328767,0.1095890410958904,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,124.0,29.427419354838708,3649.0,124.0,13
688290,景业智能,3969.0,170.0,688290_1213087076_glm4_dewrap_join_chunk_0011,1,8.0,8.0,14.0,21.0,18.0,6.0,11,13,75.0,24.0,2.68,0.32,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,170.0,23.347058823529412,3969.0,170.0,13
688290,景业智能,3992.0,173.0,688290_1213087076_glm4_dewrap_join_chunk_0012,1,6.0,7.0,15.0,22.0,28.0,10.0,12,13,88.0,38.0,3.0113636363636362,0.4318181818181818,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,173.0,23.07514450867052,3992.0,173.0,13
688290,景业智能,4073.0,241.0,688290_1213087076_glm4_dewrap_join_chunk_0013;688290_1213087076_glm4_dewrap_join_chunk_0014,2,5.0,10.0,22.0,25.0,25.0,9.0,13,13,96.0,34.0,2.8541666666666665,0.3541666666666667,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,241.0,16.900414937759336,4073.0,241.0,13
688320,禾川科技,3935.0,127.0,688320_1213087080_glm4_dewrap_join_chunk_0001,1,14.0,12.0,27.0,27.0,12.0,3.0,1,13,95.0,15.0,2.210526315789474,0.15789473684210525,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,30.984251968503937,3935.0,127.0,13
688320,禾川科技,3981.0,127.0,688320_1213087080_glm4_dewrap_join_chunk_0002,1,12.0,18.0,39.0,31.0,8.0,1.0,2,13,109.0,9.0,2.073394495412844,0.08256880733944955,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,31.346456692913385,3981.0,127.0,13
688320,禾川科技,3957.0,82.0,688320_1213087080_glm4_dewrap_join_chunk_0003,1,8.0,60.0,10.0,6.0,2.0,0.0,3,13,86.0,2.0,1.2325581395348837,0.023255813953488372,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.4625,3957.0,80.0,13
688320,禾川科技,3994.0,131.0,688320_1213087080_glm4_dewrap_join_chunk_0004,1,7.0,37.0,18.0,20.0,8.0,1.0,4,13,91.0,9.0,1.8681318681318682,0.0989010989010989,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,131.0,30.48854961832061,3994.0,131.0,13
688320,禾川科技,3948.0,148.0,688320_1213087080_glm4_dewrap_join_chunk_0005,1,5.0,16.0,22.0,21.0,11.0,3.0,5,13,78.0,14.0,2.3333333333333335,0.1794871794871795,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,148.0,26.675675675675677,3948.0,148.0,13
688320,禾川科技,3977.0,185.0,688320_1213087080_glm4_dewrap_join_chunk_0006,1,3.0,17.0,6.0,11.0,13.0,4.0,6,13,54.0,17.0,2.4814814814814814,0.3148148148148148,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,185.0,21.497297297297298,3977.0,185.0,13
688320,禾川科技,3878.0,172.0,688320_1213087080_glm4_dewrap_join_chunk_0007,1,4.0,13.0,13.0,11.0,11.0,4.0,7,13,56.0,15.0,2.4285714285714284,0.26785714285714285,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,172.0,22.546511627906977,3878.0,172.0,13
688320,禾川科技,3750.0,161.0,688320_1213087080_glm4_dewrap_join_chunk_0008,1,4.0,16.0,10.0,8.0,6.0,1.0,8,13,45.0,7.0,1.9777777777777779,0.15555555555555556,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,161.0,23.29192546583851,3750.0,161.0,13
688320,禾川科技,3650.0,144.0,688320_1213087080_glm4_dewrap_join_chunk_0009,1,5.0,8.0,9.0,8.0,4.0,1.0,9,13,35.0,5.0,2.0285714285714285,0.14285714285714285,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,25.34722222222222,3650.0,144.0,13
688320,禾川科技,3843.0,76.0,688320_1213087080_glm4_dewrap_join_chunk_0010,1,7.0,9.0,71.0,9.0,3.0,0.0,10,13,99.0,3.0,1.9191919191919191,0.030303030303030304,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,76.0,50.56578947368421,3843.0,76.0,13
688320,禾川科技,3873.0,130.0,688320_1213087080_glm4_dewrap_join_chunk_0011,1,8.0,0.0,0.0,1.0,95.0,0.0,11,13,104.0,95.0,3.6826923076923075,0.9134615384615384,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,130.0,29.79230769230769,3873.0,130.0,13
688320,禾川科技,3987.0,144.0,688320_1213087080_glm4_dewrap_join_chunk_0012,1,10.0,8.0,7.0,14.0,59.0,21.0,12,13,119.0,80.0,3.403361344537815,0.6722689075630253,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,27.6875,3987.0,144.0,13
688320,禾川科技,5342.0,360.0,688320_1213087080_glm4_dewrap_join_chunk_0013;688320_1213087080_glm4_dewrap_join_chunk_0014,2,5.0,13.0,14.0,24.0,53.0,29.0,13,13,138.0,82.0,3.4057971014492754,0.5942028985507246,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,360.0,14.838888888888889,5342.0,360.0,13
688170,德龙激光,3998.0,115.0,688170_1213106687_glm4_dewrap_join_chunk_0001,1,5.0,9.0,26.0,31.0,19.0,6.0,1,16,96.0,25.0,2.7083333333333335,0.2604166666666667,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,115.0,34.76521739130435,3998.0,115.0,16
688170,德龙激光,3937.0,130.0,688170_1213106687_glm4_dewrap_join_chunk_0002,1,8.0,33.0,23.0,32.0,15.0,4.0,2,16,115.0,19.0,2.217391304347826,0.16521739130434782,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,130.0,30.284615384615385,3937.0,130.0,16
688170,德龙激光,3981.0,75.0,688170_1213106687_glm4_dewrap_join_chunk_0003,1,10.0,78.0,10.0,5.0,1.0,0.0,3,16,104.0,1.0,1.125,0.009615384615384616,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,75.0,53.08,3981.0,75.0,16
688170,德龙激光,3999.0,128.0,688170_1213106687_glm4_dewrap_join_chunk_0004,1,11.0,73.0,15.0,10.0,10.0,2.0,4,16,121.0,12.0,1.512396694214876,0.09917355371900827,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.9875,3999.0,80.0,16
688170,德龙激光,3997.0,125.0,688170_1213106687_glm4_dewrap_join_chunk_0005,1,6.0,32.0,13.0,14.0,15.0,6.0,5,16,86.0,21.0,2.2093023255813953,0.2441860465116279,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,125.0,31.976,3997.0,125.0,16
688170,德龙激光,3975.0,117.0,688170_1213106687_glm4_dewrap_join_chunk_0006,1,4.0,14.0,17.0,17.0,12.0,4.0,6,16,68.0,16.0,2.4558823529411766,0.23529411764705882,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,117.0,33.97435897435897,3975.0,117.0,16
688170,德龙激光,3908.0,156.0,688170_1213106687_glm4_dewrap_join_chunk_0007,1,5.0,23.0,18.0,12.0,12.0,4.0,7,16,74.0,16.0,2.2027027027027026,0.21621621621621623,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,156.0,25.05128205128205,3908.0,156.0,16
688170,德龙激光,3842.0,151.0,688170_1213106687_glm4_dewrap_join_chunk_0008,1,5.0,12.0,17.0,13.0,12.0,4.0,8,16,63.0,16.0,2.4285714285714284,0.25396825396825395,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,151.0,25.443708609271525,3842.0,151.0,16
688170,德龙激光,3596.0,151.0,688170_1213106687_glm4_dewrap_join_chunk_0009,1,7.0,18.0,19.0,13.0,11.0,4.0,9,16,72.0,15.0,2.2083333333333335,0.20833333333333334,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,151.0,23.814569536423843,3596.0,151.0,16
688170,德龙激光,3229.0,119.0,688170_1213106687_glm4_dewrap_join_chunk_0010,1,4.0,6.0,16.0,21.0,13.0,3.0,10,16,63.0,16.0,2.6666666666666665,0.25396825396825395,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,119.0,27.134453781512605,3229.0,119.0,16
688170,德龙激光,3762.0,71.0,688170_1213106687_glm4_dewrap_join_chunk_0011,1,8.0,0.0,64.0,5.0,2.0,0.0,11,16,79.0,2.0,1.9113924050632911,0.02531645569620253,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,71.0,52.985915492957744,3762.0,71.0,16
688170,德龙激光,3964.0,144.0,688170_1213106687_glm4_dewrap_join_chunk_0012,1,7.0,3.0,61.0,9.0,8.0,1.0,12,16,89.0,9.0,2.1235955056179776,0.10112359550561797,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,27.52777777777778,3964.0,144.0,16
688170,德龙激光,3966.0,175.0,688170_1213106687_glm4_dewrap_join_chunk_0013,1,1.0,5.0,6.0,9.0,17.0,9.0,13,16,47.0,26.0,3.3404255319148937,0.5531914893617021,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,175.0,22.662857142857142,3966.0,175.0,16
688170,德龙激光,3589.0,171.0,688170_1213106687_glm4_dewrap_join_chunk_0014,1,1.0,5.0,5.0,11.0,25.0,13.0,14,16,60.0,38.0,3.55,0.6333333333333333,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,171.0,20.98830409356725,3589.0,171.0,16
688170,德龙激光,3998.0,177.0,688170_1213106687_glm4_dewrap_join_chunk_0015,1,2.0,8.0,9.0,12.0,17.0,7.0,15,16,55.0,24.0,3.0,0.43636363636363634,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,177.0,22.587570621468927,3998.0,177.0,16
688170,德龙激光,1816.0,126.0,688170_1213106687_glm4_dewrap_join_chunk_0016,1,5.0,8.0,9.0,10.0,5.0,2.0,16,16,39.0,7.0,2.2051282051282053,0.1794871794871795,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,126.0,14.412698412698413,1816.0,126.0,16
688213,思特威,3983.0,135.0,688213_1213369665_glm4_dewrap_join_chunk_0001,1,8.0,34.0,17.0,20.0,10.0,3.0,1,10,92.0,13.0,1.9891304347826086,0.14130434782608695,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,135.0,29.503703703703703,3983.0,135.0,10
688213,思特威,3971.0,99.0,688213_1213369665_glm4_dewrap_join_chunk_0002,1,10.0,52.0,12.0,8.0,2.0,0.0,2,10,84.0,2.0,1.2857142857142858,0.023809523809523808,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.6375,3971.0,80.0,10
688213,思特威,3959.0,98.0,688213_1213369665_glm4_dewrap_join_chunk_0003,1,4.0,58.0,8.0,4.0,2.0,1.0,3,10,77.0,3.0,1.2857142857142858,0.03896103896103896,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.4875,3959.0,80.0,10
688213,思特威,3991.0,141.0,688213_1213369665_glm4_dewrap_join_chunk_0004,1,7.0,42.0,12.0,15.0,10.0,3.0,4,10,89.0,13.0,1.8651685393258426,0.14606741573033707,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,141.0,28.30496453900709,3991.0,141.0,10
688213,思特威,3996.0,175.0,688213_1213369665_glm4_dewrap_join_chunk_0005,1,5.0,31.0,13.0,18.0,12.0,3.0,5,10,82.0,15.0,2.1219512195121952,0.18292682926829268,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,175.0,22.834285714285713,3996.0,175.0,10
688213,思特威,3973.0,128.0,688213_1213369665_glm4_dewrap_join_chunk_0006,1,5.0,8.0,11.0,12.0,10.0,3.0,6,10,49.0,13.0,2.4693877551020407,0.2653061224489796,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,128.0,31.0390625,3973.0,128.0,10
688213,思特威,3970.0,144.0,688213_1213369665_glm4_dewrap_join_chunk_0007,1,4.0,19.0,10.0,8.0,12.0,5.0,7,10,58.0,17.0,2.3448275862068964,0.29310344827586204,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,27.569444444444443,3970.0,144.0,10
688213,思特威,3958.0,164.0,688213_1213369665_glm4_dewrap_join_chunk_0008,1,2.0,7.0,8.0,10.0,17.0,7.0,8,10,51.0,24.0,3.0588235294117645,0.47058823529411764,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,164.0,24.134146341463413,3958.0,164.0,10
688213,思特威,3994.0,127.0,688213_1213369665_glm4_dewrap_join_chunk_0009,1,3.0,8.0,9.0,8.0,11.0,4.0,9,10,43.0,15.0,2.6511627906976742,0.3488372093023256,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,127.0,31.448818897637796,3994.0,127.0,10
688213,思特威,4524.0,242.0,688213_1213369665_glm4_dewrap_join_chunk_0010;688213_1213369665_glm4_dewrap_join_chunk_0011,2,16.0,10.0,16.0,17.0,14.0,3.0,10,10,76.0,17.0,2.1578947368421053,0.2236842105263158,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,242.0,18.694214876033058,4524.0,242.0,10
688045,必易微,3980.0,133.0,688045_1213447130_glm4_dewrap_join_chunk_0001,1,14.0,24.0,20.0,18.0,12.0,3.0,1,10,91.0,15.0,1.989010989010989,0.16483516483516483,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,133.0,29.924812030075188,3980.0,133.0,10
688045,必易微,3971.0,118.0,688045_1213447130_glm4_dewrap_join_chunk_0002,1,9.0,27.0,16.0,10.0,12.0,3.0,2,10,77.0,15.0,1.974025974025974,0.19480519480519481,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,118.0,33.652542372881356,3971.0,118.0,10
688045,必易微,3980.0,132.0,688045_1213447130_glm4_dewrap_join_chunk_0003,1,7.0,45.0,12.0,10.0,8.0,2.0,3,10,84.0,10.0,1.6785714285714286,0.11904761904761904,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.75,3980.0,80.0,10
688045,必易微,3971.0,111.0,688045_1213447130_glm4_dewrap_join_chunk_0004,1,6.0,43.0,9.0,7.0,6.0,2.0,4,10,73.0,8.0,1.5890410958904109,0.1095890410958904,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.6375,3971.0,80.0,10
688045,必易微,3989.0,123.0,688045_1213447130_glm4_dewrap_join_chunk_0005,1,5.0,18.0,15.0,16.0,25.0,7.0,5,10,86.0,32.0,2.686046511627907,0.37209302325581395,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,123.0,32.43089430894309,3989.0,123.0,10
688045,必易微,3996.0,122.0,688045_1213447130_glm4_dewrap_join_chunk_0006,1,7.0,25.0,18.0,21.0,12.0,3.0,6,10,86.0,15.0,2.1744186046511627,0.1744186046511628,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,122.0,32.75409836065574,3996.0,122.0,10
688045,必易微,3978.0,158.0,688045_1213447130_glm4_dewrap_join_chunk_0007,1,6.0,10.0,15.0,22.0,15.0,6.0,7,10,74.0,21.0,2.6486486486486487,0.28378378378378377,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,158.0,25.17721518987342,3978.0,158.0,10
688045,必易微,3835.0,129.0,688045_1213447130_glm4_dewrap_join_chunk_0008,1,5.0,8.0,20.0,20.0,11.0,3.0,8,10,67.0,14.0,2.4925373134328357,0.208955223880597,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,129.0,29.728682170542637,3835.0,129.0,10
688045,必易微,3851.0,121.0,688045_1213447130_glm4_dewrap_join_chunk_0009,1,4.0,6.0,18.0,25.0,27.0,12.0,9,10,92.0,39.0,3.097826086956522,0.42391304347826086,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,121.0,31.826446280991735,3851.0,121.0,10
688045,必易微,3753.0,128.0,688045_1213447130_glm4_dewrap_join_chunk_0010,1,4.0,8.0,18.0,24.0,23.0,11.0,10,10,88.0,34.0,2.9886363636363638,0.38636363636363635,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,128.0,29.3203125,3753.0,128.0,10
688327,云从科技,3968.0,99.0,688327_1213463498_glm4_dewrap_join_chunk_0001,1,7.0,7.0,20.0,25.0,11.0,4.0,1,18,74.0,15.0,2.5135135135135136,0.20270270270270271,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,99.0,40.08080808080808,3968.0,99.0,18
688327,云从科技,3983.0,100.0,688327_1213463498_glm4_dewrap_join_chunk_0002,1,6.0,10.0,26.0,14.0,5.0,2.0,2,18,63.0,7.0,2.126984126984127,0.1111111111111111,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,100.0,39.83,3983.0,100.0,18
688327,云从科技,3991.0,95.0,688327_1213463498_glm4_dewrap_join_chunk_0003,1,5.0,13.0,24.0,11.0,3.0,0.0,3,18,56.0,3.0,1.8928571428571428,0.05357142857142857,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,95.0,42.01052631578948,3991.0,95.0,18
688327,云从科技,3996.0,104.0,688327_1213463498_glm4_dewrap_join_chunk_0004,1,6.0,11.0,25.0,13.0,3.0,0.0,4,18,58.0,3.0,1.9310344827586208,0.05172413793103448,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,104.0,38.42307692307692,3996.0,104.0,18
688327,云从科技,3987.0,135.0,688327_1213463498_glm4_dewrap_join_chunk_0005,1,5.0,7.0,18.0,23.0,15.0,4.0,5,18,72.0,19.0,2.6666666666666665,0.2638888888888889,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,135.0,29.533333333333335,3987.0,135.0,18
688327,云从科技,3970.0,123.0,688327_1213463498_glm4_dewrap_join_chunk_0006,1,5.0,42.0,19.0,16.0,6.0,0.0,6,18,88.0,6.0,1.7272727272727273,0.06818181818181818,tailmerge1700_score18_cap80,Relevant_score < 1.8,1,80.0,49.625,3970.0,80.0,18
688327,云从科技,3996.0,128.0,688327_1213463498_glm4_dewrap_join_chunk_0007,1,3.0,36.0,14.0,14.0,7.0,0.0,7,18,74.0,7.0,1.8108108108108107,0.0945945945945946,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,128.0,31.21875,3996.0,128.0,18
688327,云从科技,3944.0,148.0,688327_1213463498_glm4_dewrap_join_chunk_0008,1,2.0,36.0,11.0,9.0,9.0,3.0,8,18,70.0,12.0,1.9428571428571428,0.17142857142857143,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,148.0,26.64864864864865,3944.0,148.0,18
688327,云从科技,3940.0,144.0,688327_1213463498_glm4_dewrap_join_chunk_0009,1,4.0,14.0,18.0,12.0,12.0,5.0,9,18,65.0,17.0,2.4461538461538463,0.26153846153846155,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,144.0,27.36111111111111,3940.0,144.0,18
688327,云从科技,3933.0,205.0,688327_1213463498_glm4_dewrap_join_chunk_0010,1,4.0,12.0,14.0,17.0,22.0,14.0,10,18,83.0,36.0,3.0,0.43373493975903615,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,205.0,19.185365853658535,3933.0,205.0,18
688327,云从科技,3552.0,140.0,688327_1213463498_glm4_dewrap_join_chunk_0011,1,3.0,5.0,10.0,18.0,17.0,5.0,11,18,58.0,22.0,2.9655172413793105,0.3793103448275862,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,140.0,25.37142857142857,3552.0,140.0,18
688327,云从科技,3541.0,135.0,688327_1213463498_glm4_dewrap_join_chunk_0012,1,2.0,6.0,12.0,20.0,18.0,5.0,12,18,63.0,23.0,2.9682539682539684,0.36507936507936506,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,135.0,26.22962962962963,3541.0,135.0,18
688327,云从科技,3983.0,159.0,688327_1213463498_glm4_dewrap_join_chunk_0013,1,3.0,8.0,14.0,20.0,15.0,4.0,13,18,64.0,19.0,2.75,0.296875,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,159.0,25.050314465408807,3983.0,159.0,18
688327,云从科技,3992.0,157.0,688327_1213463498_glm4_dewrap_join_chunk_0014,1,4.0,7.0,10.0,15.0,22.0,8.0,14,18,66.0,30.0,3.0303030303030303,0.45454545454545453,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,157.0,25.426751592356688,3992.0,157.0,18
688327,云从科技,3947.0,143.0,688327_1213463498_glm4_dewrap_join_chunk_0015,1,2.0,6.0,9.0,14.0,18.0,5.0,15,18,54.0,23.0,3.0185185185185186,0.42592592592592593,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,143.0,27.6013986013986,3947.0,143.0,18
688327,云从科技,3738.0,114.0,688327_1213463498_glm4_dewrap_join_chunk_0016,1,3.0,7.0,11.0,10.0,11.0,3.0,16,18,45.0,14.0,2.6222222222222222,0.3111111111111111,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,114.0,32.78947368421053,3738.0,114.0,18
688327,云从科技,3975.0,164.0,688327_1213463498_glm4_dewrap_join_chunk_0017,1,4.0,9.0,13.0,13.0,12.0,4.0,17,18,55.0,16.0,2.581818181818182,0.2909090909090909,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,164.0,24.23780487804878,3975.0,164.0,18
688327,云从科技,3393.0,185.0,688327_1213463498_glm4_dewrap_join_chunk_0018,1,5.0,18.0,21.0,19.0,12.0,4.0,18,18,79.0,16.0,2.3417721518987342,0.20253164556962025,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,185.0,18.34054054054054,3393.0,185.0,18
688119,中钢洛耐,3995.0,137.0,688119_1213551199_glm4_dewrap_join_chunk_0001,1,8.0,19.0,22.0,18.0,13.0,3.0,1,16,83.0,16.0,2.216867469879518,0.1927710843373494,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,137.0,29.16058394160584,3995.0,137.0,16
688119,中钢洛耐,3996.0,158.0,688119_1213551199_glm4_dewrap_join_chunk_0002,1,6.0,15.0,17.0,20.0,14.0,4.0,2,16,76.0,18.0,2.4342105263157894,0.23684210526315788,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,158.0,25.29113924050633,3996.0,158.0,16
688119,中钢洛耐,3941.0,129.0,688119_1213551199_glm4_dewrap_join_chunk_0003,1,9.0,22.0,20.0,20.0,7.0,1.0,3,16,79.0,8.0,1.9620253164556962,0.10126582278481013,tailmerge1700_score18_cap80,Relevant_score < 1.8,0,129.0,30.550387596899224,3941.0,129.0,16
