custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model
688375_1214044112_glm4_dewrap_join_chunk_0008,688375,国博电子,1214044112,8,12,results/glm4_dewrap_join_pilot100_20260705/chunks/688375_1214044112_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6397,5799,3964,3964,12,3964,296,296,"报告期内国博电子主营业务收入分别为222,543.14万元、221,227.01万元和250,881.33万元，2021年T/R组件和射频模块收入213,131.07万元，占84.95%，射频芯片收入34,205.12万元，占13.64%。公司收入以直销为主，2021年直销收入247,728.90万元，占98.74%。前五大客户销售占比分别为92.53%、89.15%和93.49%，2021年A集团、B公司及其关联方收入占比分别为47.51%、27.15%。公司主要采购芯片、晶圆、电子元件等，2021年采购额分别为75,997.35万元、24,727.12万元、16,187.37万元。",148,78,78,0,6,4,10,21,28,9,37,0.47435897435897434,5,-32,3.128205128205128,
688375_1214044112_glm4_dewrap_join_chunk_0009,688375,国博电子,1214044112,9,12,results/glm4_dewrap_join_pilot100_20260705/chunks/688375_1214044112_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6217,5533,3994,3994,12,3994,283,283,"国博电子用电量由2019年424.32万度增至2021年759.21万度，主要受有源相控阵T/R组件产量增加影响，芯片业务以Fabless模式为主，用电量与芯片产量无必然联系。报告期内前五大供应商采购占比分别为83.64%、77.54%和71.64%，2021年中国电科及其关联方采购额87,064.77万元，占52.15%，J公司采购额14,926.91万元，占8.94%。截至2021年末，公司固定资产账面价值26,767.10万元，其中专用设备账面价值26,136.63万元。公司无自有房屋，向中国电科五十五所租赁南京办公及科研生产用房29,575.7平方米。",142,57,57,0,6,1,8,18,20,4,24,0.42105263157894735,4,-20,3.0,
688375_1214044112_glm4_dewrap_join_chunk_0010,688375,国博电子,1214044112,10,12,results/glm4_dewrap_join_pilot100_20260705/chunks/688375_1214044112_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6154,5246,3873,3873,12,3873,248,248,国博电子拥有商标、专利、集成电路布图设计等无形资产，截至招股说明书签署日拥有60项专利，其中发明专利35项、实用新型专利25项，均披露不存在他项权利。发明专利覆盖多尔蒂功率放大器、硅基多通道TR组件、GaN功率器件漏极调制电路、射频收发前端模块、三维集成毫米波AiP相控阵阵元、5G毫米波有源相控天线阵列空口数字预失真方法等。实用新型专利包括5G射频前端模块电路、微波收发前端电路、高功率射频开关、TDD开关驱动和低噪放一体化接收前端等；截至2022年5月末累计获得集成电路布图设计专有权65项。,124,54,54,0,7,0,5,16,22,4,26,0.48148148148148145,3,-23,3.074074074074074,
688375_1214044112_glm4_dewrap_join_chunk_0011,688375,国博电子,1214044112,11,12,results/glm4_dewrap_join_pilot100_20260705/chunks/688375_1214044112_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6602,5941,3981,3981,12,3981,287,287,国博电子截至签署日拥有9项软件著作权，相关计算机软件著作权已提交名称变更申请；主要无形资产不存在瑕疵、纠纷及重大不利影响，且不存在与他人共享资源要素。公司已取得武器装备科研生产备案、三级保密资格、装备承制资格、国军标质量体系认证，并持有高新技术企业、安全生产、辐射安全、环境和质量管理体系等证书。公司形成T/R组件和射频模块、射频芯片两大核心技术平台，具备100GHz以下T/R组件设计及测试能力、15μm以内芯片装配工艺；核心技术相关产品收入占主营业务收入超过90%，截至2022年5月末取得60项专利、65项布图设计、9项软件著作权，在研9大方向总预算约13.28亿元。,144,104,104,0,13,8,14,35,27,7,34,0.3269230769230769,3,-31,2.730769230769231,
688375_1214044112_glm4_dewrap_join_chunk_0012,688375,国博电子,1214044112,12,12,results/glm4_dewrap_join_pilot100_20260705/chunks/688375_1214044112_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5278,4923,3096,3096,12,3096,266,266,"报告期内国博电子研发投入分别为16,266.30万元、20,751.96万元和24,408.34万元，占营业收入比例由7.31%升至9.73%。公司正在执行5G终端射频前端、小型Doherty电路开发及三项高速ADC芯片等合作研发项目，部分成果归国博电子独有或由合作方共享。截至2021年末，公司研发人员237名，其中博士11人、硕士149人，占员工总数19.51%；核心技术人员11名且报告期内未变化，多人长期承担射频芯片、T/R组件、毫米波电路、5G功放模块等研发，拥有发明专利、重大专项、国家或省部级奖项等成果，并均间接持股。",133,42,42,0,3,5,7,13,11,3,14,0.3333333333333333,3,-11,2.7857142857142856,
688380_1214190801_glm4_dewrap_join_chunk_0001,688380,中微半导,1214190801,1,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6922,6459,3991,3991,9,3991,226,226,公司为集成电路设计企业，专注数模混合信号芯片、模拟芯片研发设计销售，产品包括家电控制、消费电子、电机与电池、传感器信号处理芯片。公司自主IP超过1000个，可销售芯片900余款，近三年累计出货超过22亿颗，2021年实现12英寸55纳米和90纳米eFlash工艺量产。家电控制芯片寿命可达20年，EFT大于4000V、ESD大于8000V，触摸静态CS达15V、动态CS达10V；报告期主要产品收入合计由24160.90万元增至110293.31万元。,113,91,91,0,13,16,21,22,15,4,19,0.2087912087912088,3,-16,2.241758241758242,
688380_1214190801_glm4_dewrap_join_chunk_0002,688380,中微半导,1214190801,2,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6883,6387,3948,3948,9,3948,235,235,报告期公司收入主要集中在110纳米、130纳米和180纳米制程，2021年收入分别为42874.67万元、21832.17万元和39690.24万元。公司收入以8位MCU为主，2021年8位MCU收入93454.74万元、占84.27%，32位MCU收入14082.74万元、占12.70%；RISC-89内核为公司自主研发8位MCU内核。公司采用Fabless模式，研发设计销售芯片并委外晶圆制造、封装测试，销售以经销为主、直销为辅，2021年经销收入占71.86%。,118,77,77,0,11,34,15,11,5,1,6,0.07792207792207792,3,-3,1.5844155844155845,
688380_1214190801_glm4_dewrap_join_chunk_0003,688380,中微半导,1214190801,3,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7317,6811,3995,3995,9,3995,180,180,公司处于集成电路设计行业，销售产品以数模混合信号MCU为主，主要应用于家电控制、消费电子、无刷电机与动力电池和传感器信号处理领域。公司家电控制芯片用于热水器、电磁炉、微波炉等家电，消费电子芯片用于电动牙刷、电子烟和无线充电器等产品。公司自成立以来持续投入数模混合信号芯片、模拟芯片研发设计，并实现产业化和市场销售，2019年以来尝试与高校开展部分领域技术合作。,90,82,82,0,8,56,9,6,3,0,3,0.036585365853658534,3,0,1.2682926829268293,
688380_1214190801_glm4_dewrap_join_chunk_0004,688380,中微半导,1214190801,4,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7314,6922,3980,3980,9,3980,222,222,2019年至2021年公司累计研发投入16266.82万元，占营业收入9.39%；截至2021年末拥有专利40项、软件著作权10项、集成电路布图设计专有权102项。公司产品被美的、格力、九阳、苏泊尔、小米、ATL、TTI、Nidec等采用，并获多项行业及客户奖项。公司具备MCU、高精度模拟、功率驱动、功率器件、无线射频、高性能触摸和底层算法设计能力，产品在多类工艺制程投产，可销售产品900余款；但报告期家电控制芯片和8位MCU收入占比较高。,111,90,90,0,5,24,19,20,17,5,22,0.24444444444444444,3,-19,2.388888888888889,
688380_1214190801_glm4_dewrap_join_chunk_0005,688380,中微半导,1214190801,5,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6677,5875,3991,3991,9,3991,233,235,公司家电控制代表芯片CMS80F7518工作温度-40℃至105℃、主频48MHz、触摸通道26个、静态抗干扰15V，较对标产品在触摸通道、存储资源和模拟外设集成度等方面具备优势。消费电子BAT32G157内置64K Flash、4K SRAM、35路12位ADC，串行接口较丰富，工作温度-40℃至105℃、电压2.0V至5.5V。电机、电池和传感器代表芯片在模拟外设集成度、工作电压范围、通信接口或温度范围等指标上与竞品相比具备一定优势，整体核心技术指标具有先进性。,117,55,55,0,4,7,8,10,19,7,26,0.4727272727272727,3,-23,2.981818181818182,
688380_1214190801_glm4_dewrap_join_chunk_0006,688380,中微半导,1214190801,6,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5764,5145,3730,3730,9,3730,250,250,"公司采用Fabless模式，晶圆和成品芯片主要委外生产；2021年主要产品产量128,328.45万颗、销量97,962.65万颗，产销率76.34%。公司自有封装工序产能18,216.00万颗、实际产量12,243.23万颗，成测工序产能182,364.70万颗、实际产量93,150.44万颗。2021年主营业务收入110,293.31万元，其中经销79,255.39万元、占71.86%，直销31,037.91万元、占28.14%；前五大客户销售20,534.81万元、占营业收入18.52%。",125,48,48,0,5,8,10,17,6,2,8,0.16666666666666666,3,-5,2.3541666666666665,
688380_1214190801_glm4_dewrap_join_chunk_0007,688380,中微半导,1214190801,7,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6056,5281,3884,3884,9,3884,290,290,"公司2021年晶圆采购单价3,882.63元/片，较2020年下降6.42%；折算为8寸片后为3,576.30元/片，较2020年上升3.35%，差异主要来自晶圆尺寸、工艺复杂度、产品结构和下单时间。2021年前五大供应商采购39,906.86万元、占78.77%，其中华虹半导体和GLOBALFOUNDRIES主要供应晶圆、MASK。公司截至2021年末固定资产账面价值2,728.80万元，主要生产设备223台、净值1,482.35万元。公司拥有40项专利、102项集成电路布图设计、10项软件著作权，并形成高可靠性MCU、高性能触摸、高精度模拟、电机驱动及低功耗等核心技术。",145,62,62,0,6,12,15,21,6,2,8,0.12903225806451613,4,-4,2.2419354838709675,
688380_1214190801_glm4_dewrap_join_chunk_0008,688380,中微半导,1214190801,8,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6263,5834,3764,3764,9,3764,305,305,"公司5项核心技术均处于量产阶段并来自自主研发，报告期核心技术产品收入分别为22,529.04万元、35,292.62万元和107,777.85万元，占营业收入92.03%、93.46%和97.18%。高可靠性MCU技术覆盖8位RISC、8051、ARM和RISC-V平台，主流技术产品HBM抗静电能力可达8KV以上，芯片可在-40℃至105℃范围工作、设计寿命20年。公司自主形成130纳米MCU所需EEPROM存储IP，并通过相关发明专利提升数据安全和读取准确性。高性能触摸技术最大支持46路触摸按键，高精度模拟技术包含24位ADC、运放、PGA等指标，低功耗技术使睡眠功耗低至0.4微安、唤醒时间25微秒。",153,55,55,0,2,9,9,20,10,5,15,0.2727272727272727,4,-11,2.7636363636363637,
688380_1214190801_glm4_dewrap_join_chunk_0009,688380,中微半导,1214190801,9,9,results/glm4_dewrap_join_pilot100_20260705/chunks/688380_1214190801_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5561,5077,3206,3206,9,3206,277,278,"公司披露12项主要获奖，并正在推进6项自主研发项目，预算合计31,000万元，覆盖大家电主控芯片、车规级MCU、55/40纳米制程芯片、下一代电机芯片、IGBT及功率器件和动力电池BMS SoC。报告期研发费用分别为2,898.28万元、3,303.42万元和10,065.12万元，占营业收入11.84%、8.75%和9.08%。截至2021年末，公司研发人员242人，占员工总数48.89%，本科以上206人、占研发人员85.12%。公司拥有5项核心技术、40项专利、10项软件著作权和102项集成电路布图设计，核心技术人员报告期内未发生重大不利变化。",139,58,58,0,3,10,12,23,7,3,10,0.1724137931034483,4,-6,2.5172413793103448,
688293_1214449566_glm4_dewrap_join_chunk_0001,688293,奥浦迈,1214449566,1,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6985,6482,3993,3993,11,3993,306,306,"公司为细胞培养产品与服务高新技术企业，主营细胞培养基系列产品和生物药CDMO服务，已建立符合GMP要求的培养基生产基地，并开发多种经客户确认可替代进口品牌的培养基产品，应用于蛋白/抗体、疫苗、细胞治疗和基因治疗等领域。发行人建成抗体药物开发CDMO平台，可提供抗体工程筛选、细胞株构建、工艺开发、中试生产及临床I&II期样品生产等服务，客户包括国药集团旗下北京生物制品所、上海生物制品所及康方生物等。2021年培养基业务收入12,779.86万元、占主营收入60.09%，CDMO业务收入8,488.47万元、占39.91%，2019至2021年培养基和CDMO收入复合增长率分别为121.62%和61.61%。",153,96,96,0,14,18,24,24,12,4,16,0.16666666666666666,3,-13,2.1458333333333335,
688293_1214449566_glm4_dewrap_join_chunk_0002,688293,奥浦迈,1214449566,2,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5557,4945,3750,3750,11,3750,191,191,发行人及子公司对半夏路、紫萍路、康新公路、奉贤正博路等产废地址的实验室废液、废包装材料、活性炭、质检废液等危险废物进行了备案管理，并委托上海天汉、上海巨浪、上海长盈、上海奕茂等具备危险废物经营许可证且证书有效的企业处置。公司已建及在建项目履行环评手续，主要项目包括无血清培养基生产、研发检测实验室、细胞培养研发中心、国产化无血清培养基大规模产业化生产及CDMO生物药商业化生产平台。,96,76,76,0,18,48,6,3,1,0,1,0.013157894736842105,2,1,0.9605263157894737,
688293_1214449566_glm4_dewrap_join_chunk_0003,688293,奥浦迈,1214449566,3,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7010,6540,3959,3959,11,3959,194,194,报告期内，发行人定期委托第三方检测污染物排放，2021年废气、废水主要检测值均低于列示排放限值；公司配备废水处理站和废气处理装置，COD、BOD5、SS处理能力为90%，挥发性有机物为50%，颗粒物为90%，运行情况正常。2019至2021年环保投入及费用分别为31.76万元、74.91万元和64.97万元，环保部门现场检查合格，发行人未发生环保事故、重大群体性环保事件或环保行政处罚。,97,82,82,0,10,60,7,4,1,0,1,0.012195121951219513,2,1,1.0975609756097562,
688293_1214449566_glm4_dewrap_join_chunk_0004,688293,奥浦迈,1214449566,4,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7172,6743,3995,3995,11,3995,194,194,"公司提供细胞培养产品和技术服务，位于生物医药产业链上游，主营业务对应生物医药相关服务及生物制品领域。行业资料显示，2020年全球医药市场规模12,988亿美元，预计2025年达17,114亿美元；中国生物药市场2016至2020年复合增长率17.1%，预计2025年达8,116亿元。生物药产业增长带动培养基需求，抗体类药物2020年临床III期注册数量达127个，预示生产物料需求增加。",97,88,88,0,9,70,5,2,2,0,2,0.022727272727272728,3,1,1.0681818181818181,
688293_1214449566_glm4_dewrap_join_chunk_0005,688293,奥浦迈,1214449566,5,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7000,6460,3978,3978,11,3978,291,291,"细胞培养基下游商业化应用主要包括重组蛋白/抗体药物、疫苗、基因治疗和细胞治疗，其中抗体药物及基因、细胞治疗用培养基技术难度和个性化需求较高。2020年全球细胞培养基市场规模46.5亿美元，预计2028年达82.4亿美元；中国培养基市场2020年为15.2亿元，预计2025年达54.4亿元。发行人培养基产品以CHO和293培养基为主，2021年CHO培养基收入8,163.34万元、293培养基收入2,605.79万元；2019和2020年其蛋白及抗体药物生产培养基销售收入分别为2,154.10万元和4,544.42万元，市场占有率约4.6%和6.3%，为该领域国产占比第一厂商。",146,91,91,0,8,57,9,7,7,3,10,0.10989010989010989,3,-7,1.5274725274725274,
688293_1214449566_glm4_dewrap_join_chunk_0006,688293,奥浦迈,1214449566,6,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7525,7112,3993,3993,11,3993,261,262,"发行人深耕培养基开发近10年，掌握化学成分确定培养基配方开发和提升产物表达量技术；客户A项目中，Process2工艺第16天细胞密度仍维持30×10^6 cells/ml、细胞活率约98%，抗体表达量8.4g/L，为对照组1.74倍。公司建有培养基一厂、二厂，可实现单批次1-2,000Kg干粉培养基和2,000升液体培养基生产，通过ISO9001:2015、ISO13485认证。公司已开发上百种培养基，拥有90多人研发团队，累计服务超过500家生物制药企业和科研院所，50多个临床蛋白/抗体药采用其培养基和CDMO服务。",131,74,74,0,3,18,13,19,17,4,21,0.28378378378378377,4,-17,2.554054054054054,
688293_1214449566_glm4_dewrap_join_chunk_0007,688293,奥浦迈,1214449566,7,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7015,6570,3953,3953,11,3953,260,260,"公司无血清培养基以完全化学成分确定产品为主，产品在细胞生长、抗体表达、抗体质量和批次稳定性等指标中表现良好，2020年在国内厂商中市占率排名第二。公司基于培养基生产工艺和开发经验，形成抗体工程、细胞株构建、工艺开发和中试生产等CDMO平台，已为数十个创新药开发细胞株并协助进入临床阶段。2019年至2021年公司营业收入分别为5,852.11万元、12,497.05万元和21,268.33万元，增速为113.55%和70.19%。截至招股说明书签署日，公司及子公司已获得7项发明专利、65项实用新型专利和2项外观专利。",130,78,78,0,4,15,15,20,19,5,24,0.3076923076923077,4,-20,2.641025641025641,
688293_1214449566_glm4_dewrap_join_chunk_0008,688293,奥浦迈,1214449566,8,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6030,5358,3806,3806,11,3806,242,242,"报告期内公司前五大客户销售占比分别为54.06%、56.74%和44.78%，不存在单一客户销售超过营业收入50%或严重依赖少数客户情形。原材料采购以试剂、功能性耗材、容器及包装类耗材为主，采购总额由2019年1,659.62万元增至2021年5,090.92万元。2021年试剂采购3,166.78万元、占比62.20%，随培养基业务增长和新产线投产大幅增加。公司主要固定资产账面价值8,633.62万元，主要生产设备66台/套，原值6,324.86万元、净值3,607.05万元。",121,71,71,0,5,11,16,20,17,2,19,0.2676056338028169,4,-15,2.5492957746478875,
688293_1214449566_glm4_dewrap_join_chunk_0009,688293,奥浦迈,1214449566,9,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5513,4684,3973,3973,11,3973,197,197,截至招股说明书签署日，公司拥有18项注册商标，并披露7项发明专利，覆盖CHODG44培养基及应用、CHO-K1悬浮驯化培养基、HEK293组合梯度培养基、CHO组合糖类补料培养基、CHO细胞大规模培养无血清培养基、PK15无血清培养基等核心方向。专利权人以奥浦迈为主，均为原始取得，发明专利期限20年。公司另拥有多项生产设备、包装、过滤、灌装、配液等实用新型和外观专利，以及6项美术作品著作权。,99,39,39,0,7,3,11,7,9,2,11,0.28205128205128205,3,-8,2.358974358974359,
688293_1214449566_glm4_dewrap_join_chunk_0010,688293,奥浦迈,1214449566,10,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6529,5885,3978,3978,11,3978,260,260,"公司拥有3项域名、2项软件著作权，并于2021年受让14,520平方米工业用地，土地出让价款4,140万元。公司取得高新技术企业证书、ISO管理体系认证、知识产权管理体系认证、BSL-2实验室备案等资质，培养基产品无需特定生产资质或上市注册。公司自2013年设立以来围绕细胞培养技术和工艺开发，核心技术均为自主开发并通过专利、技术秘密保护。公司已开发超过100种无血清培养基，形成CHO、HEK293等系列产品；主要核心技术在倍增时间、细胞活率、细胞密度、抗体效价、蛋白滴度等指标上披露了对比数据，并已形成7项发明专利。",130,65,65,0,5,9,10,14,19,8,27,0.4153846153846154,4,-23,2.876923076923077,
688293_1214449566_glm4_dewrap_join_chunk_0011,688293,奥浦迈,1214449566,11,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688293_1214449566_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5824,5363,3479,3479,11,3479,331,331,"发行人建立从基因到IND及BLA的一站式生物药研发生产CDMO服务平台，报告期主营业务收入均来自细胞培养产品和技术服务；细胞株构建平台5年完成约50个项目，优选克隆未经培养工艺优化可达3~7g/L表达水平。公司上游工艺可由2L放大至50L并保持产物质量与表达量一致，下游纯化、制剂处方和质量分析平台覆盖SEC、CE-SDS、CEX、cIEF、糖型、残留及理化参数等检测。公司及子公司已获7项发明专利、65项实用新型专利和2项外观专利，承担上海市级科研项目并获高新技术企业、专精特新小巨人等称号。在研项目包括纯化平台、双抗细胞培养工艺和培养基开发，报告期累计研发投入6,568.62万元，占营业收入16.58%；截至2021年末研发人员34人，占员工16.35%。",166,72,72,0,12,8,18,15,14,5,19,0.2638888888888889,4,-15,2.361111111111111,
688448_1214594848_glm4_dewrap_join_chunk_0001,688448,磁谷科技,1214594848,1,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6760,6266,3980,3980,11,3980,280,280,发行人主营磁悬浮流体机械及磁悬浮轴承、高速电机、高速驱动等核心部件研发、生产、销售，主要产品为磁悬浮离心式鼓风机、空气压缩机和冷水机组，应用于污水处理、化工、印染、食品、制药等行业。公司2009年推出国内首台磁悬浮离心式鼓风机，产品多次入选节能技术装备、能效之星等目录，并取得高新技术企业、专精特新“小巨人”等资质。截至签署日，发行人及子公司拥有授权专利321项、软件著作权18项。报告期主营收入主要来自磁悬浮离心式鼓风机，2019年至2021年收入占比分别为99.13%、99.24%和94.02%，采购、生产以销定采、以销定产，销售采取直销为主、经销为辅。,140,86,86,0,13,14,20,20,15,4,19,0.22093023255813954,4,-15,2.255813953488372,
688448_1214594848_glm4_dewrap_join_chunk_0002,688448,磁谷科技,1214594848,2,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6768,6386,3996,3996,11,3996,216,216,发行人所处行业不属于重污染行业，产品不属于高污染、高环境风险范围，无需申请排污许可证，已取得2020年6月3日至2025年6月2日有效的城镇污水排水排入管网许可证，并通过ISO14001环境管理体系认证。报告期内发行人未发生环保事故，不存在因环保问题受到处罚的情形。发行人主营产品磁悬浮离心式鼓风机被归入节能环保相关产业，磁悬浮离心式鼓风机技术曾入选国家重点节能技术、节能低碳技术及绿色技术推广目录，公司符合科创板节能环保定位要求。,108,74,74,0,10,42,12,6,4,0,4,0.05405405405405406,3,-1,1.3513513513513513,
688448_1214594848_glm4_dewrap_join_chunk_0003,688448,磁谷科技,1214594848,3,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6644,6262,3993,3993,11,3993,230,230,"磁悬浮鼓风机采用主动式磁悬浮轴承和高速电机直驱，较传统鼓风机具备调节范围大、无机械摩擦、低噪声、低振动、无需润滑和能效高等特点。国内鼓风机行业2017年至2020年增长较快，2020年鼓风机产量90,170台，其中罗茨鼓风机79,855台、离心鼓风机10,315台；离心鼓风机产值和产量复合增速高于罗茨鼓风机。磁悬浮离心式鼓风机主要面向污水处理、化工医药、冶金、电力、水泥等领域，污水处理曝气鼓风机能耗占污水处理厂能耗比例较高，节能替代需求构成其重要市场基础。",115,92,92,0,9,68,8,4,3,0,3,0.03260869565217391,3,0,1.173913043478261,
688448_1214594848_glm4_dewrap_join_chunk_0004,688448,磁谷科技,1214594848,4,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6502,6070,3996,3996,11,3996,390,390,"根据公司部分客户反馈，2019年至2021年磁悬浮鼓风机在上述客户保有数量占比分别为34.62%、41.49%、48.32%，在污水处理、食品、印染等行业替代传统鼓风机趋势上升。公司测算2022年至2025年城市和县城污水处理厂新增及存量替换带来的磁悬浮鼓风机需求保守为8,574台、乐观为11,505台，并结合市政污水处理领域收入和在手订单占比约45%，推算总需求约19,000台至25,000台。磁悬浮离心式鼓风机占公司主营收入比例约95%以上；磁悬浮空气压缩机2020年、2021年收入分别为62.83万元、1,256.19万元，截至2022年4月30日在手订单5,589.36万元。发行人围绕磁悬浮轴承、变频器、高速电机、叶轮及软件系统形成五大核心技术，截至签署日拥有授权专利321项、软件著作权18项，科技成果已应用于污水处理、水泥、食品、印染、造纸、化工、制药等领域。",195,78,78,0,7,46,10,5,8,2,10,0.1282051282051282,4,-6,1.5769230769230769,
688448_1214594848_glm4_dewrap_join_chunk_0005,688448,磁谷科技,1214594848,5,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6836,6487,3978,3978,11,3978,324,324,发行人以磁悬浮轴承和高速电机为基础开发高速设备系统，相关发明专利3项、实用新型9项，现有产品均基于该技术开发。2009年发行人研制出国内首台磁悬浮离心式鼓风机并成功应用，填补国内空白，完成产品系列化后处于国内磁悬浮离心式鼓风机市场前列；报告期内其离心鼓风机行业产值占比分别为8.49%、9.74%、7.73%，产量占比分别为14.03%、10.30%、7.39%。公司产品已覆盖全国所有省市，在两千多个项目中应用，多个CG/B系列产品入选节能机电设备、国家工业节能技术装备和能效之星目录。发行人设立江苏省磁悬浮工程技术研究中心，主导或参与多项团体、国家、行业标准，截至签署日拥有授权发明专利34项、实用新型281项、外观设计6项和软件著作权18项。,162,83,83,0,8,20,30,12,9,4,13,0.1566265060240964,4,-9,2.072289156626506,
688448_1214594848_glm4_dewrap_join_chunk_0006,688448,磁谷科技,1214594848,6,11,results/glm4_dewrap_join_pilot100_20260705/chunks/688448_1214594848_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6045,5644,3809,3809,11,3809,232,232,"发行人磁悬浮离心式鼓风机应用于污水处理、食品、制药、印染、造纸、化工、水泥等领域，已成为中国建筑、中国石化、中节能、京东方、北控水务等客户供应商。产品相比传统鼓风机节能约25%-30%，2018年、2020年入选国家工业节能技术装备推荐目录和“能效之星”产品目录，多个型号实测多变效率优于节能评价值。2021年发行人营业收入31,160.54万元、净利润5,975.93万元，研发费用率7.77%，拥有321项专利，销售毛利率39.72%，销售净利率19.18%。",116,54,54,0,6,14,10,11,10,3,13,0.24074074074074073,3,-10,2.259259259259259,
